run_id,fold,horizon,seed,lookback,model_family,confidence_threshold,n_total,n_active,active_fraction,macro_f1,mcc
fold_3__h50__seed_0__lb20__deeplob_style__supervised,3,50,0,20,deeplob_style,0.9,37004,2792,0.0754513025618852,0.9286441528287237,0.8927932446141946
fold_3__h50__seed_0__lb50__supervised,3,50,0,50,matrix_transformer,0.0,36974,36974,1.0,0.7688402717084021,0.6516169225034786
fold_3__h50__seed_0__lb50__supervised,3,50,0,50,matrix_transformer,0.5,36974,34342,0.9288148428625521,0.7934003009032863,0.6881348294904391
fold_3__h50__seed_0__lb50__supervised,3,50,0,50,matrix_transformer,0.6,36974,30570,0.8267972088494617,0.825020227610385,0.7361002807433294
fold_3__h50__seed_0__lb50__supervised,3,50,0,50,matrix_transformer,0.7,36974,26456,0.7155298317736788,0.8572532037323627,0.7843280712267294
fold_3__h50__seed_0__lb50__supervised,3,50,0,50,matrix_transformer,0.8,36974,22165,0.5994753069724671,0.889334058624761,0.8314161234832762
fold_3__h50__seed_0__lb50__supervised,3,50,0,50,matrix_transformer,0.9,36974,16693,0.4514794179693839,0.9277471157772608,0.888311608708273
fold_3__h50__seed_0__lb50__deeplob_style__supervised,3,50,0,50,deeplob_style,0.0,36974,36974,1.0,0.5001758471961847,0.29768414021364936
fold_3__h50__seed_0__lb50__deeplob_style__supervised,3,50,0,50,deeplob_style,0.5,36974,29952,0.810082760858982,0.5347917156630296,0.34593590972531413
fold_3__h50__seed_0__lb50__deeplob_style__supervised,3,50,0,50,deeplob_style,0.6,36974,18225,0.4929139395250717,0.6604478973483708,0.5004917226282567
fold_3__h50__seed_0__lb50__deeplob_style__supervised,3,50,0,50,deeplob_style,0.7,36974,9177,0.24820143884892087,0.8105521413873157,0.7090973791523539
fold_3__h50__seed_0__lb50__deeplob_style__supervised,3,50,0,50,deeplob_style,0.8,36974,4902,0.13257965056526208,0.8809841121904882,0.825414239366415
fold_3__h50__seed_0__lb50__deeplob_style__supervised,3,50,0,50,deeplob_style,0.9,36974,2493,0.06742575864120734,0.9363902250710949,0.9114682807477988
fold_3__h50__seed_0__lb100__supervised,3,50,0,100,matrix_transformer,0.0,36924,36924,1.0,0.39070868948661325,0.08808381141332063
fold_3__h50__seed_0__lb100__supervised,3,50,0,100,matrix_transformer,0.5,36924,1873,0.05072581518795363,0.5211732999676046,0.31477112891393694
fold_3__h50__seed_0__lb100__supervised,3,50,0,100,matrix_transformer,0.6,36924,159,0.004306142346441339,0.32362459546925565,0.0
fold_3__h50__seed_0__lb100__supervised,3,50,0,100,matrix_transformer,0.7,36924,0,0.0,,
fold_3__h50__seed_0__lb100__supervised,3,50,0,100,matrix_transformer,0.8,36924,0,0.0,,
fold_3__h50__seed_0__lb100__supervised,3,50,0,100,matrix_transformer,0.9,36924,0,0.0,,
fold_3__h50__seed_0__lb100__deeplob_style__supervised,3,50,0,100,deeplob_style,0.0,36924,36924,1.0,0.444921627586836,0.24809507736477374
fold_3__h50__seed_0__lb100__deeplob_style__supervised,3,50,0,100,deeplob_style,0.5,36924,34348,0.9302350774563969,0.44736044462854324,0.25889938522125905
fold_3__h50__seed_0__lb100__deeplob_style__supervised,3,50,0,100,deeplob_style,0.6,36924,25426,0.6886036182428773,0.49250988061018086,0.32772331133184096
fold_3__h50__seed_0__lb100__deeplob_style__supervised,3,50,0,100,deeplob_style,0.7,36924,17982,0.4870003249918752,0.5687054352815626,0.4288448273856725
fold_3__h50__seed_0__lb100__deeplob_style__supervised,3,50,0,100,deeplob_style,0.8,36924,12014,0.3253710323908569,0.644160320494431,0.5276219897528324
fold_3__h50__seed_0__lb100__deeplob_style__supervised,3,50,0,100,deeplob_style,0.9,36924,5920,0.16032932510020584,0.7598213103013886,0.6687026874413484
fold_3__h50__seed_1__lb20__supervised,3,50,1,20,matrix_transformer,0.0,37004,37004,1.0,0.7608004244742493,0.6402854396366298
fold_3__h50__seed_1__lb20__supervised,3,50,1,20,matrix_transformer,0.5,37004,34838,0.9414657874824344,0.7826695737191404,0.6723434678105488
fold_3__h50__seed_1__lb20__supervised,3,50,1,20,matrix_transformer,0.6,37004,31680,0.8561236623067776,0.8105482747910938,0.7140505119302615
fold_3__h50__seed_1__lb20__supervised,3,50,1,20,matrix_transformer,0.7,37004,28435,0.7684304399524375,0.8388846818672139,0.756337087115386
fold_3__h50__seed_1__lb20__supervised,3,50,1,20,matrix_transformer,0.8,37004,24529,0.6628742838612042,0.8691549990265011,0.8011582423676716
fold_3__h50__seed_1__lb20__supervised,3,50,1,20,matrix_transformer,0.9,37004,18871,0.5099718949302778,0.9076649682758188,0.8573405093606151
fold_3__h50__seed_1__lb20__deeplob_style__supervised,3,50,1,20,deeplob_style,0.0,37004,37004,1.0,0.6672248229427433,0.5019995225978032
fold_3__h50__seed_1__lb20__deeplob_style__supervised,3,50,1,20,deeplob_style,0.5,37004,25295,0.6835747486758188,0.7442330763552092,0.6198592750867417
fold_3__h50__seed_1__lb20__deeplob_style__supervised,3,50,1,20,deeplob_style,0.6,37004,17663,0.4773267754837315,0.7903670886758499,0.6892490130071692
fold_3__h50__seed_1__lb20__deeplob_style__supervised,3,50,1,20,deeplob_style,0.7,37004,12164,0.32872121932764026,0.8255551178319679,0.7396158246582827
fold_3__h50__seed_1__lb20__deeplob_style__supervised,3,50,1,20,deeplob_style,0.8,37004,8132,0.21976002594314129,0.8636406361050386,0.7939416668178397
fold_3__h50__seed_1__lb20__deeplob_style__supervised,3,50,1,20,deeplob_style,0.9,37004,4350,0.11755485893416928,0.9137710843735668,0.8645063640791668
fold_3__h50__seed_1__lb50__supervised,3,50,1,50,matrix_transformer,0.0,36974,36974,1.0,0.7575300568548476,0.6342356615228637
fold_3__h50__seed_1__lb50__supervised,3,50,1,50,matrix_transformer,0.5,36974,34454,0.9318439984854222,0.7823176601761084,0.6714367614384381
fold_3__h50__seed_1__lb50__supervised,3,50,1,50,matrix_transformer,0.6,36974,30708,0.8305295613133553,0.8149450248434186,0.7214631218496458
fold_3__h50__seed_1__lb50__supervised,3,50,1,50,matrix_transformer,0.7,36974,27014,0.7306215178233353,0.8460038937071609,0.7686505214380704
fold_3__h50__seed_1__lb50__supervised,3,50,1,50,matrix_transformer,0.8,36974,22972,0.6213014550765402,0.8775067252575095,0.816220963617186
fold_3__h50__seed_1__lb50__supervised,3,50,1,50,matrix_transformer,0.9,36974,17388,0.4702764104505869,0.9120328834545745,0.8679626668688442
fold_3__h50__seed_1__lb50__deeplob_style__supervised,3,50,1,50,deeplob_style,0.0,36974,36974,1.0,0.5354400168941241,0.313194664259227
fold_3__h50__seed_1__lb50__deeplob_style__supervised,3,50,1,50,deeplob_style,0.5,36974,18365,0.49670038405365935,0.6950605984539667,0.5301489754612579
fold_3__h50__seed_1__lb50__deeplob_style__supervised,3,50,1,50,deeplob_style,0.6,36974,12060,0.32617515010547954,0.7845419224538768,0.6717191762561815
fold_3__h50__seed_1__lb50__deeplob_style__supervised,3,50,1,50,deeplob_style,0.7,36974,9254,0.2502839833396441,0.8276192739077596,0.7428805638877869
fold_3__h50__seed_1__lb50__deeplob_style__supervised,3,50,1,50,deeplob_style,0.8,36974,7113,0.19237842808459998,0.8691043458144595,0.8070985193915743
fold_3__h50__seed_1__lb50__deeplob_style__supervised,3,50,1,50,deeplob_style,0.9,36974,4628,0.12516903770216908,0.918074659057532,0.8800080581999742
fold_3__h50__seed_1__lb100__supervised,3,50,1,100,matrix_transformer,0.0,36924,36924,1.0,0.5160586691908544,0.2746523684802516
fold_3__h50__seed_1__lb100__supervised,3,50,1,100,matrix_transformer,0.5,36924,21403,0.5796500920810314,0.5870002645399108,0.3797166070611517
fold_3__h50__seed_1__lb100__supervised,3,50,1,100,matrix_transformer,0.6,36924,12107,0.32788971942368106,0.6438972388206209,0.4710583325355694
fold_3__h50__seed_1__lb100__supervised,3,50,1,100,matrix_transformer,0.7,36924,6400,0.17332900010833063,0.6937087797590511,0.5604592781298685
fold_3__h50__seed_1__lb100__supervised,3,50,1,100,matrix_transformer,0.8,36924,3048,0.08254793630159246,0.7044184860684393,0.6164771059361818
fold_3__h50__seed_1__lb100__supervised,3,50,1,100,matrix_transformer,0.9,36924,769,0.0208265626692666,0.5821660039973063,0.6927292276596612
fold_3__h50__seed_1__lb100__deeplob_style__supervised,3,50,1,100,deeplob_style,0.0,36924,36924,1.0,0.5381943380887191,0.37386195706248315
fold_3__h50__seed_1__lb100__deeplob_style__supervised,3,50,1,100,deeplob_style,0.5,36924,31950,0.8652908677283068,0.5592929810294621,0.4054941304788513
fold_3__h50__seed_1__lb100__deeplob_style__supervised,3,50,1,100,deeplob_style,0.6,36924,25021,0.677635142454772,0.610560579282385,0.4688201969099241
fold_3__h50__seed_1__lb100__deeplob_style__supervised,3,50,1,100,deeplob_style,0.7,36924,17777,0.4814483804571552,0.7085781356397369,0.5848308224829938
fold_3__h50__seed_1__lb100__deeplob_style__supervised,3,50,1,100,deeplob_style,0.8,36924,11451,0.3101234969125772,0.8189911778542713,0.7372815604116568
fold_3__h50__seed_1__lb100__deeplob_style__supervised,3,50,1,100,deeplob_style,0.9,36924,6443,0.17449355432780847,0.887811529194548,0.842540790942942
fold_3__h50__seed_2__lb20__supervised,3,50,2,20,matrix_transformer,0.0,37004,37004,1.0,0.7609565734739901,0.637886694990823
fold_3__h50__seed_2__lb20__supervised,3,50,2,20,matrix_transformer,0.5,37004,34434,0.9305480488595828,0.7849554087031837,0.6733900139449767
fold_3__h50__seed_2__lb20__supervised,3,50,2,20,matrix_transformer,0.6,37004,31076,0.8398011025835045,0.8141269570604274,0.7173011233024478
fold_3__h50__seed_2__lb20__supervised,3,50,2,20,matrix_transformer,0.7,37004,27654,0.7473246135552913,0.8454965799985139,0.7644611219900634
fold_3__h50__seed_2__lb20__supervised,3,50,2,20,matrix_transformer,0.8,37004,23531,0.6359042265701005,0.8760131281522435,0.8097435042467077
fold_3__h50__seed_2__lb20__supervised,3,50,2,20,matrix_transformer,0.9,37004,17720,0.47886714949735165,0.910712983184173,0.8604297805071655
fold_3__h50__seed_2__lb20__deeplob_style__supervised,3,50,2,20,deeplob_style,0.0,37004,37004,1.0,0.5702314662261504,0.3813727999708645
fold_3__h50__seed_2__lb20__deeplob_style__supervised,3,50,2,20,deeplob_style,0.5,37004,30057,0.8122635390768566,0.6152243126571076,0.4426166809278631
fold_3__h50__seed_2__lb20__deeplob_style__supervised,3,50,2,20,deeplob_style,0.6,37004,23197,0.6268781753323965,0.6775966189919442,0.5243123943838002
fold_3__h50__seed_2__lb20__deeplob_style__supervised,3,50,2,20,deeplob_style,0.7,37004,17384,0.4697870500486434,0.7348248931993883,0.6021370595729278
fold_3__h50__seed_2__lb20__deeplob_style__supervised,3,50,2,20,deeplob_style,0.8,37004,12323,0.3330180521024754,0.8099422004793316,0.7080895258716264
fold_3__h50__seed_2__lb20__deeplob_style__supervised,3,50,2,20,deeplob_style,0.9,37004,7196,0.19446546319316832,0.8967215846490159,0.840629065171217
fold_3__h50__seed_2__lb50__supervised,3,50,2,50,matrix_transformer,0.0,36974,36974,1.0,0.7647650627761742,0.6469855057668955
fold_3__h50__seed_2__lb50__supervised,3,50,2,50,matrix_transformer,0.5,36974,34685,0.9380916319575918,0.7866311798222533,0.6798780263399347
fold_3__h50__seed_2__lb50__supervised,3,50,2,50,matrix_transformer,0.6,36974,31187,0.8434846108075945,0.817974729077204,0.7275832434790218
fold_3__h50__seed_2__lb50__supervised,3,50,2,50,matrix_transformer,0.7,36974,27745,0.7503921674690323,0.8494831911978574,0.7751213818335171
fold_3__h50__seed_2__lb50__supervised,3,50,2,50,matrix_transformer,0.8,36974,24038,0.6501325255585005,0.8791902058848745,0.8196829097565411
fold_3__h50__seed_2__lb50__supervised,3,50,2,50,matrix_transformer,0.9,36974,18926,0.511873208200357,0.9179073063920301,0.8769916487932681
fold_3__h50__seed_2__lb50__deeplob_style__supervised,3,50,2,50,deeplob_style,0.0,36974,36974,1.0,0.5447607249194405,0.3595785429105395
fold_3__h50__seed_2__lb50__deeplob_style__supervised,3,50,2,50,deeplob_style,0.5,36974,27835,0.7528263103802673,0.6188527531120257,0.4518433365171774
fold_3__h50__seed_2__lb50__deeplob_style__supervised,3,50,2,50,deeplob_style,0.6,36974,18305,0.49507762211283607,0.714464889141072,0.5749307661023786
fold_3__h50__seed_2__lb50__deeplob_style__supervised,3,50,2,50,deeplob_style,0.7,36974,11965,0.3236057770325093,0.7877051388661961,0.6749216791881089
fold_3__h50__seed_2__lb50__deeplob_style__supervised,3,50,2,50,deeplob_style,0.8,36974,7214,0.1951100773516525,0.8472383373585247,0.7661986044723713
fold_3__h50__seed_2__lb50__deeplob_style__supervised,3,50,2,50,deeplob_style,0.9,36974,3205,0.08668253367231027,0.9179106733688553,0.8770921875772759
fold_3__h50__seed_2__lb100__supervised,3,50,2,100,matrix_transformer,0.0,36924,36924,1.0,0.43131227894046714,0.15428223850820766
fold_3__h50__seed_2__lb100__supervised,3,50,2,100,matrix_transformer,0.5,36924,15675,0.4245206369840754,0.4922495104087363,0.2453361630389136
fold_3__h50__seed_2__lb100__supervised,3,50,2,100,matrix_transformer,0.6,36924,4202,0.11380132163362583,0.6015848144713644,0.4116865822962047
fold_3__h50__seed_2__lb100__supervised,3,50,2,100,matrix_transformer,0.7,36924,902,0.02442855595276785,0.5984132088857411,0.44687692444604926
fold_3__h50__seed_2__lb100__supervised,3,50,2,100,matrix_transformer,0.8,36924,251,0.006797746722998592,0.3535636476812947,0.19123554462810627
fold_3__h50__seed_2__lb100__supervised,3,50,2,100,matrix_transformer,0.9,36924,44,0.001191636875744773,0.3089430894308943,0.0
fold_3__h50__seed_2__lb100__deeplob_style__supervised,3,50,2,100,deeplob_style,0.0,36924,36924,1.0,0.44734195098164004,0.28177032664187884
fold_3__h50__seed_2__lb100__deeplob_style__supervised,3,50,2,100,deeplob_style,0.5,36924,36007,0.9751652042032283,0.4462418955589807,0.2894714484653636
fold_3__h50__seed_2__lb100__deeplob_style__supervised,3,50,2,100,deeplob_style,0.6,36924,34580,0.9365182537103239,0.44137021230115464,0.298044875690343
fold_3__h50__seed_2__lb100__deeplob_style__supervised,3,50,2,100,deeplob_style,0.7,36924,33135,0.8973838154046149,0.4307673612554628,0.3000981762921881
fold_3__h50__seed_2__lb100__deeplob_style__supervised,3,50,2,100,deeplob_style,0.8,36924,31434,0.8513162170945726,0.4115480931462647,0.29681670080910566
fold_3__h50__seed_2__lb100__deeplob_style__supervised,3,50,2,100,deeplob_style,0.9,36924,29111,0.788403206586502,0.37167614554593253,0.277137143442792
fold_4__h10__seed_0__lb20__supervised,4,10,0,20,matrix_transformer,0.0,34766,34766,1.0,0.7393381292654491,0.6413038080277096
fold_4__h10__seed_0__lb20__supervised,4,10,0,20,matrix_transformer,0.5,34766,31733,0.9127595927055169,0.7775025917731563,0.6973433432651679
fold_4__h10__seed_0__lb20__supervised,4,10,0,20,matrix_transformer,0.6,34766,27517,0.7914916872806765,0.8348187525741576,0.7798112876673875
fold_4__h10__seed_0__lb20__supervised,4,10,0,20,matrix_transformer,0.7,34766,24853,0.7148650980843353,0.869724393084668,0.8285722435877948
fold_4__h10__seed_0__lb20__supervised,4,10,0,20,matrix_transformer,0.8,34766,22281,0.6408847724788587,0.8955172127664418,0.8623257851625297
fold_4__h10__seed_0__lb20__supervised,4,10,0,20,matrix_transformer,0.9,34766,17559,0.5050624173042628,0.9265994682480928,0.9021938200428871
fold_4__h10__seed_0__lb20__deeplob_style__supervised,4,10,0,20,deeplob_style,0.0,34766,34766,1.0,0.4784492563944111,0.29561451830561086
fold_4__h10__seed_0__lb20__deeplob_style__supervised,4,10,0,20,deeplob_style,0.5,34766,31178,0.8967957199562792,0.5057377362530724,0.33027400042075805
fold_4__h10__seed_0__lb20__deeplob_style__supervised,4,10,0,20,deeplob_style,0.6,34766,23621,0.6794281769544958,0.5853165984265519,0.43184450246056083
fold_4__h10__seed_0__lb20__deeplob_style__supervised,4,10,0,20,deeplob_style,0.7,34766,17475,0.5026462635908646,0.6827174436377602,0.5568403567024715
fold_4__h10__seed_0__lb20__deeplob_style__supervised,4,10,0,20,deeplob_style,0.8,34766,12706,0.36547201288615316,0.7897296942832982,0.7054326474712497
fold_4__h10__seed_0__lb20__deeplob_style__supervised,4,10,0,20,deeplob_style,0.9,34766,8683,0.24975550825519185,0.8712092161711791,0.8286532926519119
fold_4__h10__seed_0__lb50__supervised,4,10,0,50,matrix_transformer,0.0,34736,34736,1.0,0.7338079835120576,0.6317040693831097
fold_4__h10__seed_0__lb50__supervised,4,10,0,50,matrix_transformer,0.5,34736,30737,0.8848744818056196,0.7844061768582958,0.7074587486909106
fold_4__h10__seed_0__lb50__supervised,4,10,0,50,matrix_transformer,0.6,34736,27044,0.7785582680792261,0.8346835990965693,0.7780981409120465
fold_4__h10__seed_0__lb50__supervised,4,10,0,50,matrix_transformer,0.7,34736,24486,0.7049170888991249,0.8671550736316158,0.8223944953282948
fold_4__h10__seed_0__lb50__supervised,4,10,0,50,matrix_transformer,0.8,34736,21288,0.6128512206356518,0.8944290867747701,0.8567410732507155
fold_4__h10__seed_0__lb50__supervised,4,10,0,50,matrix_transformer,0.9,34736,15914,0.4581414094887149,0.9173775225997945,0.8862528614159783
fold_4__h10__seed_0__lb50__deeplob_style__supervised,4,10,0,50,deeplob_style,0.0,34736,34736,1.0,0.45153590698281837,0.27850801446723994
fold_4__h10__seed_0__lb50__deeplob_style__supervised,4,10,0,50,deeplob_style,0.5,34736,33543,0.9656552280055274,0.45115401976047176,0.28685128804622423
fold_4__h10__seed_0__lb50__deeplob_style__supervised,4,10,0,50,deeplob_style,0.6,34736,31021,0.8930504375863657,0.44866764514818075,0.3054026170461645
fold_4__h10__seed_0__lb50__deeplob_style__supervised,4,10,0,50,deeplob_style,0.7,34736,29081,0.8372005988023952,0.44970363539429176,0.3159049873838631
fold_4__h10__seed_0__lb50__deeplob_style__supervised,4,10,0,50,deeplob_style,0.8,34736,26364,0.7589820359281437,0.4569993881171958,0.32633470560301514
fold_4__h10__seed_0__lb50__deeplob_style__supervised,4,10,0,50,deeplob_style,0.9,34736,18265,0.5258233532934131,0.5054639916402511,0.37646482964153233
fold_4__h10__seed_0__lb100__supervised,4,10,0,100,matrix_transformer,0.0,34686,34686,1.0,0.2689835494108935,0.04732140488726343
fold_4__h10__seed_0__lb100__supervised,4,10,0,100,matrix_transformer,0.5,34686,29341,0.8459032462665053,0.2517270882388296,0.0
fold_4__h10__seed_0__lb100__supervised,4,10,0,100,matrix_transformer,0.6,34686,21805,0.6286397970362683,0.2566286810335101,0.0
fold_4__h10__seed_0__lb100__supervised,4,10,0,100,matrix_transformer,0.7,34686,5750,0.16577293432508794,0.2719253080698864,0.0
fold_4__h10__seed_0__lb100__supervised,4,10,0,100,matrix_transformer,0.8,34686,23,0.0006630917373003517,0.30158730158730157,0.0
fold_4__h10__seed_0__lb100__supervised,4,10,0,100,matrix_transformer,0.9,34686,0,0.0,,
fold_4__h10__seed_0__lb100__deeplob_style__supervised,4,10,0,100,deeplob_style,0.0,34686,34686,1.0,0.43465505426160944,0.262264763200009
fold_4__h10__seed_0__lb100__deeplob_style__supervised,4,10,0,100,deeplob_style,0.5,34686,33514,0.9662111514732169,0.4367550057379616,0.27500764552453416
fold_4__h10__seed_0__lb100__deeplob_style__supervised,4,10,0,100,deeplob_style,0.6,34686,31306,0.902554344692383,0.4354991244551038,0.29642079097226376
fold_4__h10__seed_0__lb100__deeplob_style__supervised,4,10,0,100,deeplob_style,0.7,34686,29603,0.8534567260566223,0.43638342062430463,0.311312757341925
fold_4__h10__seed_0__lb100__deeplob_style__supervised,4,10,0,100,deeplob_style,0.8,34686,26892,0.7752983912817851,0.44861730937761085,0.3294490639196134
fold_4__h10__seed_0__lb100__deeplob_style__supervised,4,10,0,100,deeplob_style,0.9,34686,17332,0.49968286916911725,0.5581915720829831,0.4459049544770287
fold_4__h10__seed_1__lb20__supervised,4,10,1,20,matrix_transformer,0.0,34766,34766,1.0,0.7311191829123981,0.6258202367578086
fold_4__h10__seed_1__lb20__supervised,4,10,1,20,matrix_transformer,0.5,34766,31291,0.9000460219754933,0.7712395300203944,0.686072783981351
fold_4__h10__seed_1__lb20__supervised,4,10,1,20,matrix_transformer,0.6,34766,27932,0.8034286371742507,0.8163135541012473,0.7524585437791359
fold_4__h10__seed_1__lb20__supervised,4,10,1,20,matrix_transformer,0.7,34766,25745,0.7405223494218489,0.8453925263878134,0.7924368767703824
fold_4__h10__seed_1__lb20__supervised,4,10,1,20,matrix_transformer,0.8,34766,23271,0.6693608698153368,0.8740521683380195,0.8304503522654305
fold_4__h10__seed_1__lb20__supervised,4,10,1,20,matrix_transformer,0.9,34766,18680,0.5373065638842547,0.9069767443581961,0.8732722124034358
fold_4__h10__seed_1__lb20__deeplob_style__supervised,4,10,1,20,deeplob_style,0.0,34766,34766,1.0,0.49687646596402546,0.31446183984091775
fold_4__h10__seed_1__lb20__deeplob_style__supervised,4,10,1,20,deeplob_style,0.5,34766,31417,0.9036702525455905,0.5215064353173146,0.3466087724216404
fold_4__h10__seed_1__lb20__deeplob_style__supervised,4,10,1,20,deeplob_style,0.6,34766,25061,0.720847954898464,0.5852474913890244,0.42879295437913556
fold_4__h10__seed_1__lb20__deeplob_style__supervised,4,10,1,20,deeplob_style,0.7,34766,19275,0.5544209860208249,0.6746565622059991,0.5366736769377008
fold_4__h10__seed_1__lb20__deeplob_style__supervised,4,10,1,20,deeplob_style,0.8,34766,14094,0.4053960766265892,0.7852340650798544,0.6832565490511289
fold_4__h10__seed_1__lb20__deeplob_style__supervised,4,10,1,20,deeplob_style,0.9,34766,9269,0.2666110567796123,0.8980506851201224,0.8566273002842182
fold_4__h10__seed_1__lb50__supervised,4,10,1,50,matrix_transformer,0.0,34736,34736,1.0,0.7223397925630888,0.6160703915225971
fold_4__h10__seed_1__lb50__supervised,4,10,1,50,matrix_transformer,0.5,34736,32755,0.942969829571626,0.7475510745317866,0.6537465300860583
fold_4__h10__seed_1__lb50__supervised,4,10,1,50,matrix_transformer,0.6,34736,29009,0.8351278212805159,0.7958913022428762,0.7239324973281535
fold_4__h10__seed_1__lb50__supervised,4,10,1,50,matrix_transformer,0.7,34736,26292,0.7569092584062644,0.8333564810267533,0.7793648817061671
fold_4__h10__seed_1__lb50__supervised,4,10,1,50,matrix_transformer,0.8,34736,24142,0.6950138185168125,0.8576557792547012,0.8142791314043258
fold_4__h10__seed_1__lb50__supervised,4,10,1,50,matrix_transformer,0.9,34736,18292,0.526600644864118,0.895103347805259,0.8622757859080684
fold_4__h10__seed_1__lb50__deeplob_style__supervised,4,10,1,50,deeplob_style,0.0,34736,34736,1.0,0.6020089729013437,0.4152274643340402
fold_4__h10__seed_1__lb50__deeplob_style__supervised,4,10,1,50,deeplob_style,0.5,34736,23240,0.6690465223399356,0.7307705652339337,0.6029002436510401
fold_4__h10__seed_1__lb50__deeplob_style__supervised,4,10,1,50,deeplob_style,0.6,34736,17722,0.5101911561492399,0.8108165095943337,0.7261227972552898
fold_4__h10__seed_1__lb50__deeplob_style__supervised,4,10,1,50,deeplob_style,0.7,34736,14648,0.4216950713956702,0.8672155184688924,0.8114946924148656
fold_4__h10__seed_1__lb50__deeplob_style__supervised,4,10,1,50,deeplob_style,0.8,34736,12345,0.3553949792722248,0.9002740099553614,0.8602150920094949
fold_4__h10__seed_1__lb50__deeplob_style__supervised,4,10,1,50,deeplob_style,0.9,34736,9255,0.2664382772915707,0.9292939849772323,0.9003927847961359
fold_4__h10__seed_1__lb100__supervised,4,10,1,100,matrix_transformer,0.0,34686,34686,1.0,0.29326910979315496,-0.05283038754347169
fold_4__h10__seed_1__lb100__supervised,4,10,1,100,matrix_transformer,0.5,34686,17464,0.5034884391397105,0.25932895843891635,-0.010442297958207544
fold_4__h10__seed_1__lb100__supervised,4,10,1,100,matrix_transformer,0.6,34686,13866,0.3997578273655077,0.25055142921449475,0.0
fold_4__h10__seed_1__lb100__supervised,4,10,1,100,matrix_transformer,0.7,34686,8325,0.24001037882719253,0.2589681431964544,0.0
fold_4__h10__seed_1__lb100__supervised,4,10,1,100,matrix_transformer,0.8,34686,0,0.0,,
fold_4__h10__seed_1__lb100__supervised,4,10,1,100,matrix_transformer,0.9,34686,0,0.0,,
fold_4__h10__seed_1__lb100__deeplob_style__supervised,4,10,1,100,deeplob_style,0.0,34686,34686,1.0,0.6802529824731648,0.5743836361749947
fold_4__h10__seed_1__lb100__deeplob_style__supervised,4,10,1,100,deeplob_style,0.5,34686,31464,0.9071094966268811,0.7103694832498633,0.6180505378390259
fold_4__h10__seed_1__lb100__deeplob_style__supervised,4,10,1,100,deeplob_style,0.6,34686,27406,0.7901170501066713,0.7571126083606864,0.6800786926761982
fold_4__h10__seed_1__lb100__deeplob_style__supervised,4,10,1,100,deeplob_style,0.7,34686,23930,0.6899037075477138,0.7933149700786375,0.7262146583216121
fold_4__h10__seed_1__lb100__deeplob_style__supervised,4,10,1,100,deeplob_style,0.8,34686,18775,0.5412846681658305,0.830798864500797,0.7749998311698336
fold_4__h10__seed_1__lb100__deeplob_style__supervised,4,10,1,100,deeplob_style,0.9,34686,10636,0.30663668338811045,0.8914509658449717,0.8546599427721302
fold_4__h10__seed_2__lb20__supervised,4,10,2,20,matrix_transformer,0.0,34766,34766,1.0,0.7510962255018372,0.6418355542525546
fold_4__h10__seed_2__lb20__supervised,4,10,2,20,matrix_transformer,0.5,34766,31925,0.9182822297647126,0.7849186802462665,0.6925006445279117
fold_4__h10__seed_2__lb20__supervised,4,10,2,20,matrix_transformer,0.6,34766,27461,0.7898809181384111,0.8414748275598818,0.7807635414062104
fold_4__h10__seed_2__lb20__supervised,4,10,2,20,matrix_transformer,0.7,34766,24520,0.7052867744347926,0.8793917441594933,0.8373163613066208
fold_4__h10__seed_2__lb20__supervised,4,10,2,20,matrix_transformer,0.8,34766,21938,0.6310188114824828,0.9071459840090829,0.8748412393358619
fold_4__h10__seed_2__lb20__supervised,4,10,2,20,matrix_transformer,0.9,34766,17877,0.5142092849335558,0.9333529771257134,0.9093383606175756
fold_4__h10__seed_2__lb20__deeplob_style__supervised,4,10,2,20,deeplob_style,0.0,34766,34766,1.0,0.4905276049286214,0.2888298481916716
fold_4__h10__seed_2__lb20__deeplob_style__supervised,4,10,2,20,deeplob_style,0.5,34766,29404,0.8457688546280849,0.5356670159510665,0.3520188125355993
fold_4__h10__seed_2__lb20__deeplob_style__supervised,4,10,2,20,deeplob_style,0.6,34766,23758,0.6833688086061094,0.5893121175238846,0.42787558535016934
fold_4__h10__seed_2__lb20__deeplob_style__supervised,4,10,2,20,deeplob_style,0.7,34766,19382,0.5574987056319393,0.6440118239543556,0.4997350821017622
fold_4__h10__seed_2__lb20__deeplob_style__supervised,4,10,2,20,deeplob_style,0.8,34766,15646,0.4500373928550883,0.7038055381164742,0.5757048342981549
fold_4__h10__seed_2__lb20__deeplob_style__supervised,4,10,2,20,deeplob_style,0.9,34766,11090,0.3189898176379221,0.7938372656054676,0.70033245144777
fold_4__h10__seed_2__lb50__supervised,4,10,2,50,matrix_transformer,0.0,34736,34736,1.0,0.7222977434656069,0.6263798457400241
fold_4__h10__seed_2__lb50__supervised,4,10,2,50,matrix_transformer,0.5,34736,33284,0.9581989866421005,0.7383676063376301,0.6495417727025797
fold_4__h10__seed_2__lb50__supervised,4,10,2,50,matrix_transformer,0.6,34736,30510,0.8783394748963611,0.7687119617823526,0.6924205629182691
fold_4__h10__seed_2__lb50__supervised,4,10,2,50,matrix_transformer,0.7,34736,26264,0.7561031782588669,0.8195612936623561,0.7633016954037494
fold_4__h10__seed_2__lb50__supervised,4,10,2,50,matrix_transformer,0.8,34736,21440,0.6172270842929526,0.858231047895143,0.8166900611262625
