ablation_family,ablation_name,fold_id,model_name,split,metric_name,metric_value,baseline_value,delta_vs_baseline,status,skip_reason
execution,cost_5_latency_1,fold_1,logistic,test,net_signal_return_proxy,9.916864356636165,15.226320652920824,-5.30945629628466,ok,
execution,cost_5_latency_1,fold_1,logistic,test,gross_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,
execution,cost_5_latency_1,fold_1,logistic,test,turnover_proxy,18131.0,18132.0,-1.0,ok,
execution,cost_0_latency_0,fold_2,logistic,test,net_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,
execution,cost_0_latency_0,fold_2,logistic,test,gross_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,
execution,cost_0_latency_0,fold_2,logistic,test,turnover_proxy,13411.0,13411.0,0.0,ok,
execution,cost_0.5_latency_0,fold_2,logistic,test,net_signal_return_proxy,20.641062943204076,21.141062943204076,-0.5,ok,
execution,cost_0.5_latency_0,fold_2,logistic,test,gross_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,
execution,cost_0.5_latency_0,fold_2,logistic,test,turnover_proxy,13411.0,13411.0,0.0,ok,
execution,cost_1_latency_0,fold_2,logistic,test,net_signal_return_proxy,20.141062943204076,21.141062943204076,-1.0,ok,
execution,cost_1_latency_0,fold_2,logistic,test,gross_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,
execution,cost_1_latency_0,fold_2,logistic,test,turnover_proxy,13411.0,13411.0,0.0,ok,
execution,cost_5_latency_0,fold_2,logistic,test,net_signal_return_proxy,16.141062943204073,21.141062943204076,-5.0000000000000036,ok,
execution,cost_5_latency_0,fold_2,logistic,test,gross_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,
execution,cost_5_latency_0,fold_2,logistic,test,turnover_proxy,13411.0,13411.0,0.0,ok,
execution,cost_0_latency_1,fold_2,logistic,test,net_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,
execution,cost_0_latency_1,fold_2,logistic,test,gross_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,
execution,cost_0_latency_1,fold_2,logistic,test,turnover_proxy,13410.0,13411.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_2,logistic,test,net_signal_return_proxy,20.57028257077593,21.141062943204076,-0.5707803724281462,ok,
execution,cost_0.5_latency_1,fold_2,logistic,test,gross_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,
execution,cost_0.5_latency_1,fold_2,logistic,test,turnover_proxy,13410.0,13411.0,-1.0,ok,
execution,cost_1_latency_1,fold_2,logistic,test,net_signal_return_proxy,20.07028257077593,21.141062943204076,-1.0707803724281462,ok,
execution,cost_1_latency_1,fold_2,logistic,test,gross_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,
execution,cost_1_latency_1,fold_2,logistic,test,turnover_proxy,13410.0,13411.0,-1.0,ok,
execution,cost_5_latency_1,fold_2,logistic,test,net_signal_return_proxy,16.07028257077593,21.141062943204076,-5.070780372428146,ok,
execution,cost_5_latency_1,fold_2,logistic,test,gross_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,
execution,cost_5_latency_1,fold_2,logistic,test,turnover_proxy,13410.0,13411.0,-1.0,ok,
execution,cost_0_latency_0,fold_3,logistic,test,net_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,
execution,cost_0_latency_0,fold_3,logistic,test,gross_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,
execution,cost_0_latency_0,fold_3,logistic,test,turnover_proxy,13229.0,13229.0,0.0,ok,
execution,cost_0.5_latency_0,fold_3,logistic,test,net_signal_return_proxy,21.84658201785259,22.34658201785259,-0.5,ok,
execution,cost_0.5_latency_0,fold_3,logistic,test,gross_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,
execution,cost_0.5_latency_0,fold_3,logistic,test,turnover_proxy,13229.0,13229.0,0.0,ok,
execution,cost_1_latency_0,fold_3,logistic,test,net_signal_return_proxy,21.34658201785259,22.34658201785259,-1.0,ok,
execution,cost_1_latency_0,fold_3,logistic,test,gross_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,
execution,cost_1_latency_0,fold_3,logistic,test,turnover_proxy,13229.0,13229.0,0.0,ok,
execution,cost_5_latency_0,fold_3,logistic,test,net_signal_return_proxy,17.34658201785259,22.34658201785259,-5.0,ok,
execution,cost_5_latency_0,fold_3,logistic,test,gross_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,
execution,cost_5_latency_0,fold_3,logistic,test,turnover_proxy,13229.0,13229.0,0.0,ok,
execution,cost_0_latency_1,fold_3,logistic,test,net_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,
execution,cost_0_latency_1,fold_3,logistic,test,gross_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,
execution,cost_0_latency_1,fold_3,logistic,test,turnover_proxy,13228.0,13229.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_3,logistic,test,net_signal_return_proxy,21.69332262385091,22.34658201785259,-0.6532593940016795,ok,
execution,cost_0.5_latency_1,fold_3,logistic,test,gross_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,
execution,cost_0.5_latency_1,fold_3,logistic,test,turnover_proxy,13228.0,13229.0,-1.0,ok,
execution,cost_1_latency_1,fold_3,logistic,test,net_signal_return_proxy,21.19332262385091,22.34658201785259,-1.1532593940016795,ok,
execution,cost_1_latency_1,fold_3,logistic,test,gross_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,
execution,cost_1_latency_1,fold_3,logistic,test,turnover_proxy,13228.0,13229.0,-1.0,ok,
execution,cost_5_latency_1,fold_3,logistic,test,net_signal_return_proxy,17.19332262385091,22.34658201785259,-5.1532593940016795,ok,
execution,cost_5_latency_1,fold_3,logistic,test,gross_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,
execution,cost_5_latency_1,fold_3,logistic,test,turnover_proxy,13228.0,13229.0,-1.0,ok,
execution,cost_0_latency_0,fold_4,logistic,test,net_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,
execution,cost_0_latency_0,fold_4,logistic,test,gross_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,
execution,cost_0_latency_0,fold_4,logistic,test,turnover_proxy,15080.0,15080.0,0.0,ok,
execution,cost_0.5_latency_0,fold_4,logistic,test,net_signal_return_proxy,24.5383907090698,25.0383907090698,-0.5,ok,
execution,cost_0.5_latency_0,fold_4,logistic,test,gross_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,
execution,cost_0.5_latency_0,fold_4,logistic,test,turnover_proxy,15080.0,15080.0,0.0,ok,
execution,cost_1_latency_0,fold_4,logistic,test,net_signal_return_proxy,24.0383907090698,25.0383907090698,-1.0,ok,
execution,cost_1_latency_0,fold_4,logistic,test,gross_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,
execution,cost_1_latency_0,fold_4,logistic,test,turnover_proxy,15080.0,15080.0,0.0,ok,
execution,cost_5_latency_0,fold_4,logistic,test,net_signal_return_proxy,20.0383907090698,25.0383907090698,-5.0,ok,
execution,cost_5_latency_0,fold_4,logistic,test,gross_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,
execution,cost_5_latency_0,fold_4,logistic,test,turnover_proxy,15080.0,15080.0,0.0,ok,
execution,cost_0_latency_1,fold_4,logistic,test,net_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,
execution,cost_0_latency_1,fold_4,logistic,test,gross_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,
execution,cost_0_latency_1,fold_4,logistic,test,turnover_proxy,15079.0,15080.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_4,logistic,test,net_signal_return_proxy,24.264012684777747,25.0383907090698,-0.774378024292055,ok,
execution,cost_0.5_latency_1,fold_4,logistic,test,gross_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,
execution,cost_0.5_latency_1,fold_4,logistic,test,turnover_proxy,15079.0,15080.0,-1.0,ok,
execution,cost_1_latency_1,fold_4,logistic,test,net_signal_return_proxy,23.764012684777747,25.0383907090698,-1.274378024292055,ok,
execution,cost_1_latency_1,fold_4,logistic,test,gross_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,
execution,cost_1_latency_1,fold_4,logistic,test,turnover_proxy,15079.0,15080.0,-1.0,ok,
execution,cost_5_latency_1,fold_4,logistic,test,net_signal_return_proxy,19.764012684777747,25.0383907090698,-5.274378024292055,ok,
execution,cost_5_latency_1,fold_4,logistic,test,gross_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,
execution,cost_5_latency_1,fold_4,logistic,test,turnover_proxy,15079.0,15080.0,-1.0,ok,
execution,cost_0_latency_0,fold_5,logistic,test,net_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,
execution,cost_0_latency_0,fold_5,logistic,test,gross_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,
execution,cost_0_latency_0,fold_5,logistic,test,turnover_proxy,19194.0,19194.0,0.0,ok,
execution,cost_0.5_latency_0,fold_5,logistic,test,net_signal_return_proxy,14.2402195453105,14.7402195453105,-0.5,ok,
execution,cost_0.5_latency_0,fold_5,logistic,test,gross_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,
execution,cost_0.5_latency_0,fold_5,logistic,test,turnover_proxy,19194.0,19194.0,0.0,ok,
execution,cost_1_latency_0,fold_5,logistic,test,net_signal_return_proxy,13.7402195453105,14.7402195453105,-1.0,ok,
execution,cost_1_latency_0,fold_5,logistic,test,gross_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,
execution,cost_1_latency_0,fold_5,logistic,test,turnover_proxy,19194.0,19194.0,0.0,ok,
execution,cost_5_latency_0,fold_5,logistic,test,net_signal_return_proxy,9.7402195453105,14.7402195453105,-5.0,ok,
execution,cost_5_latency_0,fold_5,logistic,test,gross_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,
execution,cost_5_latency_0,fold_5,logistic,test,turnover_proxy,19194.0,19194.0,0.0,ok,
execution,cost_0_latency_1,fold_5,logistic,test,net_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,
execution,cost_0_latency_1,fold_5,logistic,test,gross_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,
execution,cost_0_latency_1,fold_5,logistic,test,turnover_proxy,19193.0,19194.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_5,logistic,test,net_signal_return_proxy,14.268741141468531,14.7402195453105,-0.47147840384196904,ok,
execution,cost_0.5_latency_1,fold_5,logistic,test,gross_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,
execution,cost_0.5_latency_1,fold_5,logistic,test,turnover_proxy,19193.0,19194.0,-1.0,ok,
execution,cost_1_latency_1,fold_5,logistic,test,net_signal_return_proxy,13.768741141468531,14.7402195453105,-0.971478403841969,ok,
execution,cost_1_latency_1,fold_5,logistic,test,gross_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,
execution,cost_1_latency_1,fold_5,logistic,test,turnover_proxy,19193.0,19194.0,-1.0,ok,
execution,cost_5_latency_1,fold_5,logistic,test,net_signal_return_proxy,9.768741141468531,14.7402195453105,-4.971478403841969,ok,
execution,cost_5_latency_1,fold_5,logistic,test,gross_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,
execution,cost_5_latency_1,fold_5,logistic,test,turnover_proxy,19193.0,19194.0,-1.0,ok,
execution,cost_0_latency_0,fold_1,majority,test,net_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,
execution,cost_0_latency_0,fold_1,majority,test,gross_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,
execution,cost_0_latency_0,fold_1,majority,test,turnover_proxy,19588.0,19588.0,0.0,ok,
execution,cost_0.5_latency_0,fold_1,majority,test,net_signal_return_proxy,13.619752929450796,14.119752929450796,-0.5,ok,
execution,cost_0.5_latency_0,fold_1,majority,test,gross_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,
execution,cost_0.5_latency_0,fold_1,majority,test,turnover_proxy,19588.0,19588.0,0.0,ok,
execution,cost_1_latency_0,fold_1,majority,test,net_signal_return_proxy,13.119752929450796,14.119752929450796,-1.0,ok,
execution,cost_1_latency_0,fold_1,majority,test,gross_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,
execution,cost_1_latency_0,fold_1,majority,test,turnover_proxy,19588.0,19588.0,0.0,ok,
execution,cost_5_latency_0,fold_1,majority,test,net_signal_return_proxy,9.119752929450796,14.119752929450796,-5.0,ok,
execution,cost_5_latency_0,fold_1,majority,test,gross_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,
execution,cost_5_latency_0,fold_1,majority,test,turnover_proxy,19588.0,19588.0,0.0,ok,
execution,cost_0_latency_1,fold_1,majority,test,net_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,
execution,cost_0_latency_1,fold_1,majority,test,gross_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,
execution,cost_0_latency_1,fold_1,majority,test,turnover_proxy,19587.0,19588.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_1,majority,test,net_signal_return_proxy,13.618318438889924,14.119752929450796,-0.5014344905608716,ok,
execution,cost_0.5_latency_1,fold_1,majority,test,gross_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,
execution,cost_0.5_latency_1,fold_1,majority,test,turnover_proxy,19587.0,19588.0,-1.0,ok,
execution,cost_1_latency_1,fold_1,majority,test,net_signal_return_proxy,13.118318438889924,14.119752929450796,-1.0014344905608716,ok,
execution,cost_1_latency_1,fold_1,majority,test,gross_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,
execution,cost_1_latency_1,fold_1,majority,test,turnover_proxy,19587.0,19588.0,-1.0,ok,
execution,cost_5_latency_1,fold_1,majority,test,net_signal_return_proxy,9.118318438889924,14.119752929450796,-5.001434490560872,ok,
execution,cost_5_latency_1,fold_1,majority,test,gross_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,
execution,cost_5_latency_1,fold_1,majority,test,turnover_proxy,19587.0,19588.0,-1.0,ok,
execution,cost_0_latency_0,fold_2,majority,test,net_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,
execution,cost_0_latency_0,fold_2,majority,test,gross_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,
execution,cost_0_latency_0,fold_2,majority,test,turnover_proxy,13901.0,13901.0,0.0,ok,
execution,cost_0.5_latency_0,fold_2,majority,test,net_signal_return_proxy,22.224863090049755,22.724863090049755,-0.5,ok,
execution,cost_0.5_latency_0,fold_2,majority,test,gross_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,
execution,cost_0.5_latency_0,fold_2,majority,test,turnover_proxy,13901.0,13901.0,0.0,ok,
execution,cost_1_latency_0,fold_2,majority,test,net_signal_return_proxy,21.724863090049755,22.724863090049755,-1.0,ok,
execution,cost_1_latency_0,fold_2,majority,test,gross_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,
execution,cost_1_latency_0,fold_2,majority,test,turnover_proxy,13901.0,13901.0,0.0,ok,
execution,cost_5_latency_0,fold_2,majority,test,net_signal_return_proxy,17.724863090049755,22.724863090049755,-5.0,ok,
execution,cost_5_latency_0,fold_2,majority,test,gross_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,
execution,cost_5_latency_0,fold_2,majority,test,turnover_proxy,13901.0,13901.0,0.0,ok,
execution,cost_0_latency_1,fold_2,majority,test,net_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,
execution,cost_0_latency_1,fold_2,majority,test,gross_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,
execution,cost_0_latency_1,fold_2,majority,test,turnover_proxy,13900.0,13901.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_2,majority,test,net_signal_return_proxy,22.226497972286456,22.724863090049755,-0.4983651177632993,ok,
execution,cost_0.5_latency_1,fold_2,majority,test,gross_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,
execution,cost_0.5_latency_1,fold_2,majority,test,turnover_proxy,13900.0,13901.0,-1.0,ok,
execution,cost_1_latency_1,fold_2,majority,test,net_signal_return_proxy,21.726497972286456,22.724863090049755,-0.9983651177632993,ok,
execution,cost_1_latency_1,fold_2,majority,test,gross_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,
execution,cost_1_latency_1,fold_2,majority,test,turnover_proxy,13900.0,13901.0,-1.0,ok,
execution,cost_5_latency_1,fold_2,majority,test,net_signal_return_proxy,17.726497972286456,22.724863090049755,-4.998365117763299,ok,
execution,cost_5_latency_1,fold_2,majority,test,gross_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,
execution,cost_5_latency_1,fold_2,majority,test,turnover_proxy,13900.0,13901.0,-1.0,ok,
execution,cost_0_latency_0,fold_3,majority,test,net_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,
execution,cost_0_latency_0,fold_3,majority,test,gross_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,
execution,cost_0_latency_0,fold_3,majority,test,turnover_proxy,13860.0,13860.0,0.0,ok,
execution,cost_0.5_latency_0,fold_3,majority,test,net_signal_return_proxy,25.893222553504373,26.393222553504373,-0.5,ok,
execution,cost_0.5_latency_0,fold_3,majority,test,gross_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,
execution,cost_0.5_latency_0,fold_3,majority,test,turnover_proxy,13860.0,13860.0,0.0,ok,
execution,cost_1_latency_0,fold_3,majority,test,net_signal_return_proxy,25.393222553504373,26.393222553504373,-1.0,ok,
execution,cost_1_latency_0,fold_3,majority,test,gross_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,
execution,cost_1_latency_0,fold_3,majority,test,turnover_proxy,13860.0,13860.0,0.0,ok,
execution,cost_5_latency_0,fold_3,majority,test,net_signal_return_proxy,21.393222553504373,26.393222553504373,-5.0,ok,
execution,cost_5_latency_0,fold_3,majority,test,gross_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,
execution,cost_5_latency_0,fold_3,majority,test,turnover_proxy,13860.0,13860.0,0.0,ok,
execution,cost_0_latency_1,fold_3,majority,test,net_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,
execution,cost_0_latency_1,fold_3,majority,test,gross_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,
execution,cost_0_latency_1,fold_3,majority,test,turnover_proxy,13859.0,13860.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_3,majority,test,net_signal_return_proxy,25.89512296830737,26.393222553504373,-0.4980995851970036,ok,
execution,cost_0.5_latency_1,fold_3,majority,test,gross_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,
execution,cost_0.5_latency_1,fold_3,majority,test,turnover_proxy,13859.0,13860.0,-1.0,ok,
execution,cost_1_latency_1,fold_3,majority,test,net_signal_return_proxy,25.39512296830737,26.393222553504373,-0.9980995851970036,ok,
execution,cost_1_latency_1,fold_3,majority,test,gross_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,
execution,cost_1_latency_1,fold_3,majority,test,turnover_proxy,13859.0,13860.0,-1.0,ok,
execution,cost_5_latency_1,fold_3,majority,test,net_signal_return_proxy,21.39512296830737,26.393222553504373,-4.998099585197004,ok,
execution,cost_5_latency_1,fold_3,majority,test,gross_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,
execution,cost_5_latency_1,fold_3,majority,test,turnover_proxy,13859.0,13860.0,-1.0,ok,
execution,cost_0_latency_0,fold_4,majority,test,net_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,
execution,cost_0_latency_0,fold_4,majority,test,gross_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,
execution,cost_0_latency_0,fold_4,majority,test,turnover_proxy,15723.0,15723.0,0.0,ok,
execution,cost_0.5_latency_0,fold_4,majority,test,net_signal_return_proxy,22.99018148103733,23.49018148103733,-0.5,ok,
execution,cost_0.5_latency_0,fold_4,majority,test,gross_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,
execution,cost_0.5_latency_0,fold_4,majority,test,turnover_proxy,15723.0,15723.0,0.0,ok,
execution,cost_1_latency_0,fold_4,majority,test,net_signal_return_proxy,22.49018148103733,23.49018148103733,-1.0,ok,
execution,cost_1_latency_0,fold_4,majority,test,gross_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,
execution,cost_1_latency_0,fold_4,majority,test,turnover_proxy,15723.0,15723.0,0.0,ok,
execution,cost_5_latency_0,fold_4,majority,test,net_signal_return_proxy,18.49018148103733,23.49018148103733,-5.0,ok,
execution,cost_5_latency_0,fold_4,majority,test,gross_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,
execution,cost_5_latency_0,fold_4,majority,test,turnover_proxy,15723.0,15723.0,0.0,ok,
execution,cost_0_latency_1,fold_4,majority,test,net_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,
execution,cost_0_latency_1,fold_4,majority,test,gross_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,
execution,cost_0_latency_1,fold_4,majority,test,turnover_proxy,15722.0,15723.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_4,majority,test,net_signal_return_proxy,22.98137373497028,23.49018148103733,-0.508807746067049,ok,
execution,cost_0.5_latency_1,fold_4,majority,test,gross_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,
execution,cost_0.5_latency_1,fold_4,majority,test,turnover_proxy,15722.0,15723.0,-1.0,ok,
execution,cost_1_latency_1,fold_4,majority,test,net_signal_return_proxy,22.48137373497028,23.49018148103733,-1.008807746067049,ok,
execution,cost_1_latency_1,fold_4,majority,test,gross_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,
execution,cost_1_latency_1,fold_4,majority,test,turnover_proxy,15722.0,15723.0,-1.0,ok,
execution,cost_5_latency_1,fold_4,majority,test,net_signal_return_proxy,18.48137373497028,23.49018148103733,-5.008807746067049,ok,
execution,cost_5_latency_1,fold_4,majority,test,gross_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,
execution,cost_5_latency_1,fold_4,majority,test,turnover_proxy,15722.0,15723.0,-1.0,ok,
execution,cost_0_latency_0,fold_5,majority,test,net_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,
execution,cost_0_latency_0,fold_5,majority,test,gross_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,
execution,cost_0_latency_0,fold_5,majority,test,turnover_proxy,20285.0,20285.0,0.0,ok,
execution,cost_0.5_latency_0,fold_5,majority,test,net_signal_return_proxy,19.2031291811114,19.7031291811114,-0.5,ok,
execution,cost_0.5_latency_0,fold_5,majority,test,gross_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,
execution,cost_0.5_latency_0,fold_5,majority,test,turnover_proxy,20285.0,20285.0,0.0,ok,
execution,cost_1_latency_0,fold_5,majority,test,net_signal_return_proxy,18.7031291811114,19.7031291811114,-1.0,ok,
execution,cost_1_latency_0,fold_5,majority,test,gross_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,
execution,cost_1_latency_0,fold_5,majority,test,turnover_proxy,20285.0,20285.0,0.0,ok,
execution,cost_5_latency_0,fold_5,majority,test,net_signal_return_proxy,14.703129181111397,19.7031291811114,-5.0000000000000036,ok,
execution,cost_5_latency_0,fold_5,majority,test,gross_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,
execution,cost_5_latency_0,fold_5,majority,test,turnover_proxy,20285.0,20285.0,0.0,ok,
execution,cost_0_latency_1,fold_5,majority,test,net_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,
execution,cost_0_latency_1,fold_5,majority,test,gross_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,
execution,cost_0_latency_1,fold_5,majority,test,turnover_proxy,20284.0,20285.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_5,majority,test,net_signal_return_proxy,19.20781088333363,19.7031291811114,-0.4953182977777715,ok,
execution,cost_0.5_latency_1,fold_5,majority,test,gross_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,
execution,cost_0.5_latency_1,fold_5,majority,test,turnover_proxy,20284.0,20285.0,-1.0,ok,
execution,cost_1_latency_1,fold_5,majority,test,net_signal_return_proxy,18.70781088333363,19.7031291811114,-0.9953182977777715,ok,
execution,cost_1_latency_1,fold_5,majority,test,gross_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,
execution,cost_1_latency_1,fold_5,majority,test,turnover_proxy,20284.0,20285.0,-1.0,ok,
execution,cost_5_latency_1,fold_5,majority,test,net_signal_return_proxy,14.707810883333629,19.7031291811114,-4.9953182977777715,ok,
execution,cost_5_latency_1,fold_5,majority,test,gross_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,
execution,cost_5_latency_1,fold_5,majority,test,turnover_proxy,20284.0,20285.0,-1.0,ok,
execution,cost_0_latency_0,fold_1,random_forest,test,net_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,
execution,cost_0_latency_0,fold_1,random_forest,test,gross_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,
execution,cost_0_latency_0,fold_1,random_forest,test,turnover_proxy,17718.0,17718.0,0.0,ok,
execution,cost_0.5_latency_0,fold_1,random_forest,test,net_signal_return_proxy,9.48477679153056,9.98477679153056,-0.5,ok,
execution,cost_0.5_latency_0,fold_1,random_forest,test,gross_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,
execution,cost_0.5_latency_0,fold_1,random_forest,test,turnover_proxy,17718.0,17718.0,0.0,ok,
execution,cost_1_latency_0,fold_1,random_forest,test,net_signal_return_proxy,8.984776791530559,9.98477679153056,-1.0000000000000018,ok,
execution,cost_1_latency_0,fold_1,random_forest,test,gross_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,
execution,cost_1_latency_0,fold_1,random_forest,test,turnover_proxy,17718.0,17718.0,0.0,ok,
execution,cost_5_latency_0,fold_1,random_forest,test,net_signal_return_proxy,4.984776791530559,9.98477679153056,-5.000000000000001,ok,
execution,cost_5_latency_0,fold_1,random_forest,test,gross_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,
execution,cost_5_latency_0,fold_1,random_forest,test,turnover_proxy,17718.0,17718.0,0.0,ok,
execution,cost_0_latency_1,fold_1,random_forest,test,net_signal_return_proxy,9.411487007285166,9.98477679153056,-0.5732897842453948,ok,
execution,cost_0_latency_1,fold_1,random_forest,test,gross_signal_return_proxy,9.411487007285166,9.98477679153056,-0.5732897842453948,ok,
execution,cost_0_latency_1,fold_1,random_forest,test,turnover_proxy,17717.0,17718.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_1,random_forest,test,net_signal_return_proxy,8.911487007285166,9.98477679153056,-1.0732897842453948,ok,
execution,cost_0.5_latency_1,fold_1,random_forest,test,gross_signal_return_proxy,9.411487007285166,9.98477679153056,-0.5732897842453948,ok,
execution,cost_0.5_latency_1,fold_1,random_forest,test,turnover_proxy,17717.0,17718.0,-1.0,ok,
