ablation_family,ablation_name,fold_id,model_name,split,metric_name,metric_value,baseline_value,delta_vs_baseline,status,skip_reason,confidence_threshold,cost_bps,latency_steps
execution,cost_0.5_latency_0,fold_5,random_forest,test,turnover_proxy,18688.0,18688.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_5,random_forest,test,net_signal_return_proxy,0.793212342316086,1.793212342316086,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_5,random_forest,test,gross_signal_return_proxy,1.793212342316086,1.793212342316086,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_5,random_forest,test,turnover_proxy,18688.0,18688.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_5,random_forest,test,net_signal_return_proxy,-3.206787657683914,1.793212342316086,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_5,random_forest,test,gross_signal_return_proxy,1.793212342316086,1.793212342316086,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_5,random_forest,test,turnover_proxy,18688.0,18688.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_5,random_forest,test,net_signal_return_proxy,1.457553036062249,1.793212342316086,-0.3356593062538369,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_5,random_forest,test,gross_signal_return_proxy,1.457553036062249,1.793212342316086,-0.3356593062538369,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_5,random_forest,test,turnover_proxy,18687.0,18688.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_5,random_forest,test,net_signal_return_proxy,0.9575530360622492,1.793212342316086,-0.8356593062538368,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_5,random_forest,test,gross_signal_return_proxy,1.457553036062249,1.793212342316086,-0.3356593062538369,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_5,random_forest,test,turnover_proxy,18687.0,18688.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_5,random_forest,test,net_signal_return_proxy,0.457553036062249,1.793212342316086,-1.3356593062538369,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_5,random_forest,test,gross_signal_return_proxy,1.457553036062249,1.793212342316086,-0.3356593062538369,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_5,random_forest,test,turnover_proxy,18687.0,18688.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_5,random_forest,test,net_signal_return_proxy,-3.542446963937751,1.793212342316086,-5.335659306253837,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_5,random_forest,test,gross_signal_return_proxy,1.457553036062249,1.793212342316086,-0.3356593062538369,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_5,random_forest,test,turnover_proxy,18687.0,18688.0,-1.0,ok,,0.0,5.0,1
