model_name,split,confidence_threshold,cost_bps,latency_steps,fold_count,run_count,eligible_predictions,eligible_predictions_std,trade_count_proxy,trade_count_proxy_std,turnover_proxy,turnover_proxy_std,gross_signal_return_proxy,gross_signal_return_proxy_std,cost_proxy,cost_proxy_std,net_signal_return_proxy,net_signal_return_proxy_std,hit_rate_proxy,hit_rate_proxy_std
majority,test,0.6,0.0,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,0.0,0.0,21.28622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.6,0.0,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,0.0,0.0,21.28582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.6,0.5,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,0.5,0.0,20.78622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.6,0.5,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,0.5,0.0,20.78582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.6,1.0,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,1.0,0.0,20.28622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.6,1.0,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,1.0,0.0,20.28582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.6,5.0,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,5.0,0.0,16.28622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.6,5.0,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,5.0,0.0,16.28582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.7,0.0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,0.0,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,0.5,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,0.5,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,1.0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,1.0,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,5.0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,5.0,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_forest,test,0.0,0.0,0,5,5,16671.4,2758.3766675347297,15191.0,2542.0616829652263,15191.0,2542.0616829652263,9.824365963998629,5.424951177079138,0.0,0.0,9.824365963998629,5.424951177079138,0.601966374238325,0.03140239938687389
random_forest,test,0.0,0.0,1,5,5,16670.4,2758.3766675347297,15190.0,2542.0616829652263,15190.0,2542.0616829652263,9.963590599004672,5.290315860615991,0.0,0.0,9.963590599004672,5.290315860615991,0.6019812137288194,0.03136421030891718
random_forest,test,0.0,0.5,0,5,5,16671.4,2758.3766675347297,15191.0,2542.0616829652263,15191.0,2542.0616829652263,9.824365963998629,5.424951177079138,0.5,0.0,9.324365963998629,5.424951177079138,0.601966374238325,0.03140239938687389
random_forest,test,0.0,0.5,1,5,5,16670.4,2758.3766675347297,15190.0,2542.0616829652263,15190.0,2542.0616829652263,9.963590599004672,5.290315860615991,0.5,0.0,9.463590599004672,5.290315860615991,0.6019812137288194,0.03136421030891718
random_forest,test,0.0,1.0,0,5,5,16671.4,2758.3766675347297,15191.0,2542.0616829652263,15191.0,2542.0616829652263,9.824365963998629,5.424951177079138,1.0,0.0,8.824365963998629,5.424951177079138,0.601966374238325,0.03140239938687389
random_forest,test,0.0,1.0,1,5,5,16670.4,2758.3766675347297,15190.0,2542.0616829652263,15190.0,2542.0616829652263,9.963590599004672,5.290315860615991,1.0,0.0,8.963590599004672,5.290315860615991,0.6019812137288194,0.03136421030891718
random_forest,test,0.0,5.0,0,5,5,16671.4,2758.3766675347297,15191.0,2542.0616829652263,15191.0,2542.0616829652263,9.824365963998629,5.424951177079138,5.0,0.0,4.824365963998628,5.424951177079138,0.601966374238325,0.03140239938687389
random_forest,test,0.0,5.0,1,5,5,16670.4,2758.3766675347297,15190.0,2542.0616829652263,15190.0,2542.0616829652263,9.963590599004672,5.290315860615991,5.0,0.0,4.963590599004671,5.29031586061599,0.6019812137288194,0.03136421030891718
random_forest,test,0.5,0.0,0,5,5,8857.2,2993.8981545804127,8620.8,2924.121707453368,8620.8,2924.121707453368,8.834683888259775,5.00465437430751,0.0,0.0,8.834683888259775,5.00465437430751,0.7085968675976854,0.03168990117996115
random_forest,test,0.5,0.0,1,5,5,8856.8,2993.4342418032165,8620.4,2923.6569292582876,8620.4,2923.6569292582876,8.056001192803246,4.260117788373455,0.0,0.0,8.056001192803246,4.260117788373455,0.7086438327875367,0.03168001539776145
random_forest,test,0.5,0.5,0,5,5,8857.2,2993.8981545804127,8620.8,2924.121707453368,8620.8,2924.121707453368,8.834683888259775,5.00465437430751,0.5,0.0,8.334683888259775,5.00465437430751,0.7085968675976854,0.03168990117996115
random_forest,test,0.5,0.5,1,5,5,8856.8,2993.4342418032165,8620.4,2923.6569292582876,8620.4,2923.6569292582876,8.056001192803246,4.260117788373455,0.5,0.0,7.556001192803246,4.260117788373455,0.7086438327875367,0.03168001539776145
random_forest,test,0.5,1.0,0,5,5,8857.2,2993.8981545804127,8620.8,2924.121707453368,8620.8,2924.121707453368,8.834683888259775,5.00465437430751,1.0,0.0,7.834683888259775,5.00465437430751,0.7085968675976854,0.03168990117996115
random_forest,test,0.5,1.0,1,5,5,8856.8,2993.4342418032165,8620.4,2923.6569292582876,8620.4,2923.6569292582876,8.056001192803246,4.260117788373455,1.0,0.0,7.056001192803246,4.260117788373455,0.7086438327875367,0.03168001539776145
random_forest,test,0.5,5.0,0,5,5,8857.2,2993.8981545804127,8620.8,2924.121707453368,8620.8,2924.121707453368,8.834683888259775,5.00465437430751,5.0,0.0,3.834683888259775,5.00465437430751,0.7085968675976854,0.03168990117996115
random_forest,test,0.5,5.0,1,5,5,8856.8,2993.4342418032165,8620.4,2923.6569292582876,8620.4,2923.6569292582876,8.056001192803246,4.260117788373455,5.0,0.0,3.0560011928032456,4.260117788373455,0.7086438327875367,0.03168001539776145
random_forest,test,0.6,0.0,0,5,5,4499.8,3081.3540789724248,4476.4,3067.6065327874107,4476.4,3067.6065327874107,8.587376563426194,6.877307722036886,0.0,0.0,8.587376563426194,6.877307722036886,0.7703557699654018,0.030418281116371175
random_forest,test,0.6,0.0,1,5,5,4499.4,3080.5711548347654,4476.0,3066.8262422250136,4476.0,3066.8262422250136,5.301053421748182,5.866279530272334,0.0,0.0,5.301053421748182,5.866279530272334,0.7704377475901343,0.030413701122411756
random_forest,test,0.6,0.5,0,5,5,4499.8,3081.3540789724248,4476.4,3067.6065327874107,4476.4,3067.6065327874107,8.587376563426194,6.877307722036886,0.5,0.0,8.087376563426194,6.877307722036886,0.7703557699654018,0.030418281116371175
random_forest,test,0.6,0.5,1,5,5,4499.4,3080.5711548347654,4476.0,3066.8262422250136,4476.0,3066.8262422250136,5.301053421748182,5.866279530272334,0.5,0.0,4.801053421748182,5.866279530272334,0.7704377475901343,0.030413701122411756
random_forest,test,0.6,1.0,0,5,5,4499.8,3081.3540789724248,4476.4,3067.6065327874107,4476.4,3067.6065327874107,8.587376563426194,6.877307722036886,1.0,0.0,7.5873765634261945,6.877307722036886,0.7703557699654018,0.030418281116371175
random_forest,test,0.6,1.0,1,5,5,4499.4,3080.5711548347654,4476.0,3066.8262422250136,4476.0,3066.8262422250136,5.301053421748182,5.866279530272334,1.0,0.0,4.301053421748182,5.866279530272334,0.7704377475901343,0.030413701122411756
random_forest,test,0.6,5.0,0,5,5,4499.8,3081.3540789724248,4476.4,3067.6065327874107,4476.4,3067.6065327874107,8.587376563426194,6.877307722036886,5.0,0.0,3.5873765634261945,6.877307722036886,0.7703557699654018,0.030418281116371175
random_forest,test,0.6,5.0,1,5,5,4499.4,3080.5711548347654,4476.0,3066.8262422250136,4476.0,3066.8262422250136,5.301053421748182,5.866279530272334,5.0,0.0,0.3010534217481823,5.866279530272334,0.7704377475901343,0.030413701122411756
random_forest,test,0.7,0.0,0,5,5,1942.4,2045.192372369895,1941.0,2044.623877391634,1941.0,2044.623877391634,44.28779334335533,78.16248968095516,0.0,0.0,44.28779334335533,78.16248968095516,0.8063109938523901,0.032737811758928044
random_forest,test,0.7,0.0,1,5,5,1942.4,2044.5408873387685,1941.0,2043.9729939507517,1941.0,2043.9729939507517,43.548235415033304,77.67462901315429,0.0,0.0,43.548235415033304,77.67462901315429,0.8064841088836733,0.03273190567442684
random_forest,test,0.7,0.5,0,5,5,1942.4,2045.192372369895,1941.0,2044.623877391634,1941.0,2044.623877391634,44.28779334335533,78.16248968095516,0.5,0.0,43.78779334335533,78.16248968095516,0.8063109938523901,0.032737811758928044
random_forest,test,0.7,0.5,1,5,5,1942.4,2044.5408873387685,1941.0,2043.9729939507517,1941.0,2043.9729939507517,43.548235415033304,77.67462901315429,0.5,0.0,43.048235415033304,77.67462901315429,0.8064841088836733,0.03273190567442684
random_forest,test,0.7,1.0,0,5,5,1942.4,2045.192372369895,1941.0,2044.623877391634,1941.0,2044.623877391634,44.28779334335533,78.16248968095516,1.0,0.0,43.28779334335533,78.16248968095516,0.8063109938523901,0.032737811758928044
random_forest,test,0.7,1.0,1,5,5,1942.4,2044.5408873387685,1941.0,2043.9729939507517,1941.0,2043.9729939507517,43.548235415033304,77.67462901315429,1.0,0.0,42.548235415033304,77.67462901315429,0.8064841088836733,0.03273190567442684
random_forest,test,0.7,5.0,0,5,5,1942.4,2045.192372369895,1941.0,2044.623877391634,1941.0,2044.623877391634,44.28779334335533,78.16248968095516,5.0,0.0,39.28779334335533,78.16248968095516,0.8063109938523901,0.032737811758928044
random_forest,test,0.7,5.0,1,5,5,1942.4,2044.5408873387685,1941.0,2043.9729939507517,1941.0,2043.9729939507517,43.548235415033304,77.67462901315429,5.0,0.0,38.548235415033304,77.67462901315429,0.8064841088836733,0.03273190567442684
