model_family,pretraining_objective,horizon,fold,seed,lookback,confidence_threshold,fill_mode,active_signal_count,filled_count,fill_fraction,directional_hit_rate_on_filled_trades,gross_proxy,net_proxy,average_cost,cost_mode,fill_fallback,status,skipped_reason
matrix_transformer,supervised,20,fold_2,0,20,0.33,passive_conservative,14929,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_2,0,20,0.33,abstain_only,14929,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_2,1,20,0.33,aggressive_crossing,14705,14705,1.0,0.2416865011900714,-7597.0,-8060.2074999999995,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_2,1,20,0.33,passive_optimistic,14705,14705,1.0,0.2416865011900714,-7597.0,-7905.805,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_2,1,20,0.33,passive_conservative,14705,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_2,1,20,0.33,abstain_only,14705,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_2,2,20,0.33,aggressive_crossing,14743,14743,1.0,0.2395034931832056,-7681.0,-8145.4045,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_2,2,20,0.33,passive_optimistic,14743,14743,1.0,0.2395034931832056,-7681.0,-7990.603,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_2,2,20,0.33,passive_conservative,14743,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_2,2,20,0.33,abstain_only,14743,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_3,0,20,0.33,aggressive_crossing,25658,25658,1.0,0.31814638709174525,-9332.0,-10140.226999999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_3,0,20,0.33,passive_optimistic,25658,25658,1.0,0.31814638709174525,-9332.0,-9870.818,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_3,0,20,0.33,passive_conservative,25658,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_3,0,20,0.33,abstain_only,25658,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_3,1,20,0.33,aggressive_crossing,27705,27705,1.0,0.32051976177585273,-9945.0,-10817.7075,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_3,1,20,0.33,passive_optimistic,27705,27705,1.0,0.32051976177585273,-9945.0,-10526.805,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_3,1,20,0.33,passive_conservative,27705,3,0.00010828370330265295,0.3333333333333333,-1.0,-1.0315,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_3,1,20,0.33,abstain_only,27705,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_3,2,20,0.33,aggressive_crossing,26840,26840,1.0,0.30923994038748137,-10240.0,-11085.46,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_3,2,20,0.33,passive_optimistic,26840,26840,1.0,0.30923994038748137,-10240.0,-10803.64,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_3,2,20,0.33,passive_conservative,26840,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_3,2,20,0.33,abstain_only,26840,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_4,0,20,0.33,aggressive_crossing,25044,25044,1.0,0.34191822392589044,-7918.0,-8706.886,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_4,0,20,0.33,passive_optimistic,25044,25044,1.0,0.34191822392589044,-7918.0,-8443.923999999999,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_4,0,20,0.33,passive_conservative,25044,4,0.00015971889474524837,0.5,0.0,-0.042,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_4,0,20,0.33,abstain_only,25044,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_4,1,20,0.33,aggressive_crossing,25548,25548,1.0,0.33701268201033346,-8328.0,-9132.761999999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_4,1,20,0.33,passive_optimistic,25548,25548,1.0,0.33701268201033346,-8328.0,-8864.508,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_4,1,20,0.33,passive_conservative,25548,53,0.002074526381712854,0.2641509433962264,-25.0,-25.5565,0.010499999999999995,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_4,1,20,0.33,abstain_only,25548,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_4,2,20,0.33,aggressive_crossing,27218,27218,1.0,0.33036960834741713,-9234.0,-10091.367,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_4,2,20,0.33,passive_optimistic,27218,27218,1.0,0.33036960834741713,-9234.0,-9805.578,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_4,2,20,0.33,passive_conservative,27218,72,0.0026453082518921303,0.4027777777777778,-14.0,-14.756,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_4,2,20,0.33,abstain_only,27218,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_5,0,20,0.33,aggressive_crossing,26085,26085,1.0,0.36308223116733757,-7143.0,-7964.6775,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_5,0,20,0.33,passive_optimistic,26085,26085,1.0,0.36308223116733757,-7143.0,-7690.785,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_5,0,20,0.33,passive_conservative,26085,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_5,0,20,0.33,abstain_only,26085,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_5,1,20,0.33,aggressive_crossing,22530,22530,1.0,0.31877496671105193,-8166.0,-8875.695,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_5,1,20,0.33,passive_optimistic,22530,22530,1.0,0.31877496671105193,-8166.0,-8639.13,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_5,1,20,0.33,passive_conservative,22530,2,8.87705281846427e-05,0.0,-2.0,-2.021,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_5,1,20,0.33,abstain_only,22530,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_5,2,20,0.33,aggressive_crossing,25879,25879,1.0,0.3449515050813401,-8025.0,-8840.1885,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_5,2,20,0.33,passive_optimistic,25879,25879,1.0,0.3449515050813401,-8025.0,-8568.459,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_5,2,20,0.33,passive_conservative,25879,206,0.007960122106727462,0.16019417475728157,-140.0,-142.163,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_5,2,20,0.33,abstain_only,25879,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_1,0,20,0.33,aggressive_crossing,30560,30560,1.0,0.36387434554973824,-8320.0,-9282.64,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_1,0,20,0.33,passive_optimistic,30560,30560,1.0,0.36387434554973824,-8320.0,-8961.76,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_1,0,20,0.33,passive_conservative,30560,1450,0.04744764397905759,0.5344827586206896,100.0,84.775,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_1,0,20,0.33,abstain_only,30560,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_1,1,20,0.33,aggressive_crossing,36378,36378,1.0,0.40087415470889,-7212.0,-8357.907,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_1,1,20,0.33,passive_optimistic,36378,36378,1.0,0.40087415470889,-7212.0,-7975.938,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_1,1,20,0.33,passive_conservative,36378,16,0.00043982626862389357,0.4375,-2.0,-2.168,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_1,1,20,0.33,abstain_only,36378,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_1,2,20,0.33,aggressive_crossing,36494,36494,1.0,0.41176631775086314,-6440.0,-7589.561,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_1,2,20,0.33,passive_optimistic,36494,36494,1.0,0.41176631775086314,-6440.0,-7206.374,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_1,2,20,0.33,passive_conservative,36494,876,0.024003945854113005,0.5399543378995434,70.0,60.802,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_1,2,20,0.33,abstain_only,36494,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_2,0,20,0.33,aggressive_crossing,19162,19162,1.0,0.4107086942907838,-3422.0,-4025.6029999999996,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_2,0,20,0.33,passive_optimistic,19162,19162,1.0,0.4107086942907838,-3422.0,-3824.402,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_2,0,20,0.33,passive_conservative,19162,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_2,0,20,0.33,abstain_only,19162,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_2,1,20,0.33,aggressive_crossing,24646,24646,1.0,0.39357299358922343,-5246.0,-6022.349,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_2,1,20,0.33,passive_optimistic,24646,24646,1.0,0.39357299358922343,-5246.0,-5763.566,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_2,1,20,0.33,passive_conservative,24646,5,0.0002028726771078471,1.0,5.0,4.9475,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_2,1,20,0.33,abstain_only,24646,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_2,2,20,0.33,aggressive_crossing,27090,27090,1.0,0.3428940568475452,-8512.0,-9365.335,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_2,2,20,0.33,passive_optimistic,27090,27090,1.0,0.3428940568475452,-8512.0,-9080.89,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_2,2,20,0.33,passive_conservative,27090,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_2,2,20,0.33,abstain_only,27090,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_3,0,20,0.33,aggressive_crossing,28918,28918,1.0,0.42105263157894735,-4566.0,-5476.9169999999995,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_3,0,20,0.33,passive_optimistic,28918,28918,1.0,0.42105263157894735,-4566.0,-5173.278,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_3,0,20,0.33,passive_conservative,28918,30,0.0010374161421951725,0.7333333333333333,14.0,13.685,0.010500000000000002,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_3,0,20,0.33,abstain_only,28918,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_3,1,20,0.33,aggressive_crossing,30798,30798,1.0,0.4205143191116306,-4896.0,-5866.137,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_3,1,20,0.33,passive_optimistic,30798,30798,1.0,0.4205143191116306,-4896.0,-5542.758,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_3,1,20,0.33,passive_conservative,30798,42,0.0013637249172024158,0.5238095238095238,2.0,1.559,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_3,1,20,0.33,abstain_only,30798,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_3,2,20,0.33,aggressive_crossing,30247,30247,1.0,0.4165371772407181,-5049.0,-6001.7805,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_3,2,20,0.33,passive_optimistic,30247,30247,1.0,0.4165371772407181,-5049.0,-5684.187,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_3,2,20,0.33,passive_conservative,30247,14,0.0004628558204119417,0.42857142857142855,-2.0,-2.1470000000000002,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_3,2,20,0.33,abstain_only,30247,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_4,0,20,0.33,aggressive_crossing,32186,32186,1.0,0.4581495059963959,-2694.0,-3707.8589999999995,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_4,0,20,0.33,passive_optimistic,32186,32186,1.0,0.4581495059963959,-2694.0,-3369.906,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_4,0,20,0.33,passive_conservative,32186,4,0.00012427763623935873,0.5,0.0,-0.042,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_4,0,20,0.33,abstain_only,32186,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_4,1,20,0.33,aggressive_crossing,30533,30533,1.0,0.4656928569089182,-2095.0,-3056.7895,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_4,1,20,0.33,passive_optimistic,30533,30533,1.0,0.4656928569089182,-2095.0,-2736.193,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_4,1,20,0.33,passive_conservative,30533,172,0.005633249271280254,0.5116279069767442,4.0,2.1940000000000004,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_4,1,20,0.33,abstain_only,30533,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_4,2,20,0.33,aggressive_crossing,32194,32194,1.0,0.45219606137789653,-3078.0,-4092.111,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_4,2,20,0.33,passive_optimistic,32194,32194,1.0,0.45219606137789653,-3078.0,-3754.074,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_4,2,20,0.33,passive_conservative,32194,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_4,2,20,0.33,abstain_only,32194,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_5,0,20,0.33,aggressive_crossing,32143,32143,1.0,0.4506424415891485,-3173.0,-4185.504499999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_5,0,20,0.33,passive_optimistic,32143,32143,1.0,0.4506424415891485,-3173.0,-3848.0029999999997,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_5,0,20,0.33,passive_conservative,32143,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_5,0,20,0.33,abstain_only,32143,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_5,1,20,0.33,aggressive_crossing,33167,33167,1.0,0.43296047275906774,-4447.0,-5491.760499999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_5,1,20,0.33,passive_optimistic,33167,33167,1.0,0.43296047275906774,-4447.0,-5143.507,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_5,1,20,0.33,passive_conservative,33167,117,0.003527602737660928,0.23931623931623933,-61.0,-62.2285,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_5,1,20,0.33,abstain_only,33167,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,50,fold_5,2,20,0.33,aggressive_crossing,30440,30440,1.0,0.44464520367936927,-3370.0,-4328.86,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,50,fold_5,2,20,0.33,passive_optimistic,30440,30440,1.0,0.44464520367936927,-3370.0,-4009.24,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_5,2,20,0.33,passive_conservative,30440,15,0.0004927726675427069,0.26666666666666666,-7.0,-7.1575,0.010500000000000002,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,50,fold_5,2,20,0.33,abstain_only,30440,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
