model_family,pretraining_objective,horizon,fold,seed,lookback,partition,latency_step,retained_samples,dropped_samples,active_trades,directional_hit_rate,gross_proxy,net_proxy,degradation_vs_latency_0,net_degradation_vs_latency_0,payoff_mode,cost_mode,status,skipped_reason
matrix_transformer,supervised,10,fold_3,1,20,test,1,37003,1,20095,0.231102264244837,-10807.0,-10807.0,-18.0,-18.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,1,20,test,2,37002,2,20095,0.22159741229161484,-11189.0,-11189.0,-400.0,-400.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,1,20,test,5,36999,5,20095,0.21667081363523263,-11387.0,-11387.0,-598.0,-598.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,1,20,test,10,36994,10,20095,0.21313759641701915,-11529.0,-11529.0,-740.0,-740.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,2,20,test,0,37004,0,22672,0.22243295695130558,-12586.0,-12586.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,2,20,test,1,37003,1,22672,0.2220800988002823,-12602.0,-12602.0,-16.0,-16.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,2,20,test,2,37002,2,22672,0.21700776287932252,-12832.0,-12832.0,-246.0,-246.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,2,20,test,5,36999,5,22672,0.2134350741002117,-12994.0,-12994.0,-408.0,-408.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,2,20,test,10,36994,10,22672,0.211803105151729,-13068.0,-13068.0,-482.0,-482.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,0,20,test,0,34766,0,19191,0.24772028555051848,-9683.0,-9683.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,0,20,test,1,34765,1,19191,0.2411026001771664,-9937.0,-9937.0,-254.0,-254.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,0,20,test,2,34764,2,19191,0.22625188890625814,-10507.0,-10507.0,-824.0,-824.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,0,20,test,5,34761,5,19191,0.21853994059715492,-10803.0,-10803.0,-1120.0,-1120.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,0,20,test,10,34756,10,19191,0.21635141472565264,-10887.0,-10887.0,-1204.0,-1204.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,1,20,test,0,34766,0,9535,0.26334556895647615,-4513.0,-4513.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,1,20,test,1,34765,1,9535,0.25736759307813317,-4627.0,-4627.0,-114.0,-114.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,1,20,test,2,34764,2,9535,0.2410068169900367,-4939.0,-4939.0,-426.0,-426.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,1,20,test,5,34761,5,9535,0.23534347142108022,-5047.0,-5047.0,-534.0,-534.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,1,20,test,10,34756,10,9535,0.22359727320398531,-5271.0,-5271.0,-758.0,-758.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,2,20,test,0,34766,0,20632,0.2562524234199302,-10058.0,-10058.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,2,20,test,1,34765,1,20632,0.24888522683210546,-10362.0,-10362.0,-304.0,-304.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,2,20,test,2,34764,2,20632,0.23497479643272587,-10936.0,-10936.0,-878.0,-878.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,2,20,test,5,34761,5,20632,0.22474796432725863,-11358.0,-11358.0,-1300.0,-1300.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_4,2,20,test,10,34756,10,20632,0.22343931756494764,-11412.0,-11412.0,-1354.0,-1354.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,0,20,test,0,39133,0,23385,0.3075475732307034,-9001.0,-9001.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,0,20,test,1,39132,1,23385,0.26957451357707934,-10777.0,-10777.0,-1776.0,-1776.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,0,20,test,2,39131,2,23384,0.2396082791652412,-12178.0,-12178.0,-3177.0,-3177.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,0,20,test,5,39128,5,23382,0.2336840304507741,-12454.0,-12454.0,-3453.0,-3453.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,0,20,test,10,39123,10,23382,0.2217945428107091,-13010.0,-13010.0,-4009.0,-4009.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,1,20,test,0,39133,0,7001,0.208541636909013,-4081.0,-4081.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,1,20,test,1,39132,1,7001,0.2076846164833595,-4093.0,-4093.0,-12.0,-12.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,1,20,test,2,39131,2,7001,0.20468504499357235,-4135.0,-4135.0,-54.0,-54.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,1,20,test,5,39128,5,7001,0.20254249392943866,-4165.0,-4165.0,-84.0,-84.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,1,20,test,10,39123,10,7001,0.20054277960291386,-4193.0,-4193.0,-112.0,-112.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,2,20,test,0,39133,0,15424,0.2635503112033195,-7294.0,-7294.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,2,20,test,1,39132,1,15424,0.252204356846473,-7644.0,-7644.0,-350.0,-350.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,2,20,test,2,39131,2,15424,0.23787603734439833,-8086.0,-8086.0,-792.0,-792.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,2,20,test,5,39128,5,15424,0.2330783195020747,-8234.0,-8234.0,-940.0,-940.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_5,2,20,test,10,39123,10,15424,0.2321058091286307,-8264.0,-8264.0,-970.0,-970.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,0,20,test,0,38378,0,15080,0.2740053050397878,-6816.0,-6816.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,0,20,test,1,38377,1,15080,0.27228116710875333,-6868.0,-6868.0,-52.0,-52.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,0,20,test,2,38376,2,15080,0.2700928381962865,-6934.0,-6934.0,-118.0,-118.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,0,20,test,5,38373,5,15080,0.26591511936339524,-7060.0,-7060.0,-244.0,-244.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,0,20,test,10,38368,10,15080,0.2643899204244032,-7106.0,-7106.0,-290.0,-290.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,1,20,test,0,38378,0,18827,0.2932490572050778,-7785.0,-7785.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,1,20,test,1,38377,1,18827,0.2894247623094492,-7929.0,-7929.0,-144.0,-144.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,1,20,test,2,38376,2,18827,0.28039517713921497,-8269.0,-8269.0,-484.0,-484.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,1,20,test,5,38373,5,18827,0.27710203431242364,-8393.0,-8393.0,-608.0,-608.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,1,20,test,10,38368,10,18827,0.2759334997609816,-8437.0,-8437.0,-652.0,-652.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,2,20,test,0,38378,0,18213,0.3062647559435568,-7057.0,-7057.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,2,20,test,1,38377,1,18213,0.30066436062153407,-7261.0,-7261.0,-204.0,-204.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,2,20,test,2,38376,2,18213,0.2877065832097952,-7733.0,-7733.0,-676.0,-676.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,2,20,test,5,38373,5,18213,0.2796354252457036,-8027.0,-8027.0,-970.0,-970.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_1,2,20,test,10,38368,10,18213,0.2711799264261791,-8335.0,-8335.0,-1278.0,-1278.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,0,20,test,0,28516,0,14929,0.25085404246768034,-7439.0,-7439.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,0,20,test,1,28515,1,14929,0.24844262844128875,-7511.0,-7511.0,-72.0,-72.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,0,20,test,2,28514,2,14929,0.24341884921963963,-7661.0,-7661.0,-222.0,-222.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,0,20,test,5,28511,5,14929,0.24261504454417576,-7685.0,-7685.0,-246.0,-246.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,0,20,test,10,28506,10,14929,0.24047156540960546,-7749.0,-7749.0,-310.0,-310.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,1,20,test,0,28516,0,14705,0.2416865011900714,-7597.0,-7597.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,1,20,test,1,28515,1,14705,0.24127847670860253,-7609.0,-7609.0,-12.0,-12.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,1,20,test,2,28514,2,14705,0.2397823869432166,-7653.0,-7653.0,-56.0,-56.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,1,20,test,5,28511,5,14705,0.23869432165929955,-7685.0,-7685.0,-88.0,-88.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,1,20,test,10,28506,10,14705,0.23767426045562734,-7715.0,-7715.0,-118.0,-118.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,2,20,test,0,28516,0,14743,0.2395034931832056,-7681.0,-7681.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,2,20,test,1,28515,1,14743,0.23936783558298855,-7685.0,-7685.0,-4.0,-4.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,2,20,test,2,28514,2,14743,0.23909652038255444,-7693.0,-7693.0,-12.0,-12.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,2,20,test,5,28511,5,14743,0.23889303398222886,-7699.0,-7699.0,-18.0,-18.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_2,2,20,test,10,28506,10,14743,0.23889303398222886,-7699.0,-7699.0,-18.0,-18.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,0,20,test,0,37004,0,25658,0.31814638709174525,-9332.0,-9332.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,0,20,test,1,37003,1,25658,0.3125730766232754,-9618.0,-9618.0,-286.0,-286.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,0,20,test,2,37002,2,25658,0.30084184270013253,-10220.0,-10220.0,-888.0,-888.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,0,20,test,5,36999,5,25658,0.2929690544859303,-10624.0,-10624.0,-1292.0,-1292.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,0,20,test,10,36994,10,25656,0.28913314624259434,-10820.0,-10820.0,-1488.0,-1488.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,1,20,test,0,37004,0,27705,0.32051976177585273,-9945.0,-9945.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,1,20,test,1,37003,1,27704,0.31385359514871497,-10314.0,-10314.0,-369.0,-369.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,1,20,test,2,37002,2,27704,0.3017253826162287,-10986.0,-10986.0,-1041.0,-1041.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,1,20,test,5,36999,5,27701,0.2948630013356919,-11365.0,-11365.0,-1420.0,-1420.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,1,20,test,10,36994,10,27697,0.28772069177167203,-11759.0,-11759.0,-1814.0,-1814.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,2,20,test,0,37004,0,26840,0.30923994038748137,-10240.0,-10240.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,2,20,test,1,37003,1,26840,0.3046199701937407,-10488.0,-10488.0,-248.0,-248.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,2,20,test,2,37002,2,26840,0.2968703427719821,-10904.0,-10904.0,-664.0,-664.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,2,20,test,5,36999,5,26840,0.2905737704918033,-11242.0,-11242.0,-1002.0,-1002.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_3,2,20,test,10,36994,10,26840,0.28491058122205665,-11546.0,-11546.0,-1306.0,-1306.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,0,20,test,0,34766,0,25044,0.34191822392589044,-7918.0,-7918.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,0,20,test,1,34765,1,25044,0.3329340360964702,-8368.0,-8368.0,-450.0,-450.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,0,20,test,2,34764,2,25043,0.31677514674759416,-9177.0,-9177.0,-1259.0,-1259.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,0,20,test,5,34761,5,25040,0.30738817891373804,-9646.0,-9646.0,-1728.0,-1728.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,0,20,test,10,34756,10,25035,0.2971040543239465,-10159.0,-10159.0,-2241.0,-2241.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,1,20,test,0,34766,0,25548,0.33701268201033346,-8328.0,-8328.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,1,20,test,1,34765,1,25548,0.3255832159073117,-8912.0,-8912.0,-584.0,-584.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,1,20,test,2,34764,2,25548,0.30479881008298104,-9974.0,-9974.0,-1646.0,-1646.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,1,20,test,5,34761,5,25548,0.2974009707217786,-10352.0,-10352.0,-2024.0,-2024.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,1,20,test,10,34756,10,25546,0.2861113285837313,-10928.0,-10928.0,-2600.0,-2600.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,2,20,test,0,34766,0,27218,0.33036960834741713,-9234.0,-9234.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,2,20,test,1,34765,1,27218,0.3215519141744434,-9714.0,-9714.0,-480.0,-480.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,2,20,test,2,34764,2,27218,0.30615768976412666,-10552.0,-10552.0,-1318.0,-1318.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,2,20,test,5,34761,5,27216,0.29912551440329216,-10934.0,-10934.0,-1700.0,-1700.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_4,2,20,test,10,34756,10,27211,0.28991951784204917,-11433.0,-11433.0,-2199.0,-2199.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,0,20,test,0,39133,0,26085,0.36308223116733757,-7143.0,-7143.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,0,20,test,1,39132,1,26084,0.3378316209170373,-8460.0,-8460.0,-1317.0,-1317.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,0,20,test,2,39131,2,26083,0.307901698424261,-10021.0,-10021.0,-2878.0,-2878.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,0,20,test,5,39128,5,26080,0.3004601226993865,-10408.0,-10408.0,-3265.0,-3265.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,0,20,test,10,39123,10,26079,0.2888147551669926,-11015.0,-11015.0,-3872.0,-3872.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,1,20,test,0,39133,0,22530,0.31877496671105193,-8166.0,-8166.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,1,20,test,1,39132,1,22530,0.3128717265867732,-8432.0,-8432.0,-266.0,-266.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,1,20,test,2,39131,2,22530,0.3050599201065246,-8784.0,-8784.0,-618.0,-618.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,1,20,test,5,39128,5,22530,0.2957833999112295,-9202.0,-9202.0,-1036.0,-1036.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,1,20,test,10,39123,10,22530,0.28806036395916557,-9550.0,-9550.0,-1384.0,-1384.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,2,20,test,0,39133,0,25879,0.3449515050813401,-8025.0,-8025.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,2,20,test,1,39132,1,25878,0.3248319035474148,-9066.0,-9066.0,-1041.0,-1041.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,2,20,test,2,39131,2,25877,0.3012713993121305,-10285.0,-10285.0,-2260.0,-2260.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,2,20,test,5,39128,5,25874,0.2933833191620932,-10692.0,-10692.0,-2667.0,-2667.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,20,fold_5,2,20,test,10,39123,10,25874,0.2859240936847801,-11078.0,-11078.0,-3053.0,-3053.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,0,20,test,0,38378,0,30560,0.36387434554973824,-8320.0,-8320.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,0,20,test,1,38377,1,30559,0.36283909813802806,-8383.0,-8383.0,-63.0,-63.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,0,20,test,2,38376,2,30558,0.3609529419464625,-8498.0,-8498.0,-178.0,-178.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,0,20,test,5,38373,5,30555,0.35120274914089344,-9093.0,-9093.0,-773.0,-773.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,0,20,test,10,38368,10,30550,0.3467757774140753,-9362.0,-9362.0,-1042.0,-1042.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,1,20,test,0,38378,0,36378,0.40087415470889,-7212.0,-7212.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,1,20,test,1,38377,1,36377,0.3993732303378508,-7321.0,-7321.0,-109.0,-109.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,1,20,test,2,38376,2,36376,0.3954255553111942,-7608.0,-7608.0,-396.0,-396.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,1,20,test,5,38373,5,36373,0.3790723888598686,-8797.0,-8797.0,-1585.0,-1585.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,1,20,test,10,38368,10,36368,0.37189287285525735,-9318.0,-9318.0,-2106.0,-2106.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,2,20,test,0,38378,0,36494,0.41176631775086314,-6440.0,-6440.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,2,20,test,1,38377,1,36493,0.40969501000191816,-6591.0,-6591.0,-151.0,-151.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,2,20,test,2,38376,2,36492,0.40589718294420696,-6868.0,-6868.0,-428.0,-428.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,2,20,test,5,38373,5,36489,0.38597933623831837,-8321.0,-8321.0,-1881.0,-1881.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_1,2,20,test,10,38368,10,36484,0.37391733362569896,-9200.0,-9200.0,-2760.0,-2760.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,0,20,test,0,28516,0,19162,0.4107086942907838,-3422.0,-3422.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,0,20,test,1,28515,1,19162,0.4060640851685628,-3600.0,-3600.0,-178.0,-178.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,0,20,test,2,28514,2,19162,0.39927982465295897,-3860.0,-3860.0,-438.0,-438.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,0,20,test,5,28511,5,19162,0.36963782486170543,-4996.0,-4996.0,-1574.0,-1574.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,0,20,test,10,28506,10,19162,0.3588351946560902,-5410.0,-5410.0,-1988.0,-1988.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,1,20,test,0,28516,0,24646,0.39357299358922343,-5246.0,-5246.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,1,20,test,1,28515,1,24646,0.3885011766615272,-5496.0,-5496.0,-250.0,-250.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,1,20,test,2,28514,2,24646,0.3822932727420271,-5802.0,-5802.0,-556.0,-556.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,1,20,test,5,28511,5,24646,0.35660959182017365,-7068.0,-7068.0,-1822.0,-1822.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,1,20,test,10,28506,10,24646,0.346303659823095,-7576.0,-7576.0,-2330.0,-2330.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,2,20,test,0,28516,0,27090,0.3428940568475452,-8512.0,-8512.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,2,20,test,1,28515,1,27090,0.34208194905869327,-8556.0,-8556.0,-44.0,-44.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,2,20,test,2,28514,2,27090,0.3409007013658176,-8620.0,-8620.0,-108.0,-108.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,2,20,test,5,28511,5,27089,0.33456384510317844,-8963.0,-8963.0,-451.0,-451.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_2,2,20,test,10,28506,10,27084,0.33141338059370845,-9132.0,-9132.0,-620.0,-620.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,0,20,test,0,37004,0,28918,0.42105263157894735,-4566.0,-4566.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,0,20,test,1,37003,1,28917,0.4168482207697894,-4809.0,-4809.0,-243.0,-243.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,0,20,test,2,37002,2,28916,0.4133351777562595,-5012.0,-5012.0,-446.0,-446.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,0,20,test,5,36999,5,28913,0.39483969148825787,-6081.0,-6081.0,-1515.0,-1515.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,0,20,test,10,36994,10,28908,0.38837000138370004,-6454.0,-6454.0,-1888.0,-1888.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,1,20,test,0,37004,0,30798,0.4205143191116306,-4896.0,-4896.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,1,20,test,1,37003,1,30797,0.41721596259375915,-5099.0,-5099.0,-203.0,-203.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,1,20,test,2,37002,2,30797,0.41286488943728283,-5367.0,-5367.0,-471.0,-471.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,1,20,test,5,36999,5,30794,0.3899460933948172,-6778.0,-6778.0,-1882.0,-1882.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,1,20,test,10,36994,10,30789,0.3818246776446133,-7277.0,-7277.0,-2381.0,-2381.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,2,20,test,0,37004,0,30247,0.4165371772407181,-5049.0,-5049.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,2,20,test,1,37003,1,30247,0.4123053525969518,-5305.0,-5305.0,-256.0,-256.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,2,20,test,2,37002,2,30247,0.40794128343306774,-5569.0,-5569.0,-520.0,-520.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,2,20,test,5,36999,5,30247,0.38995602869706086,-6657.0,-6657.0,-1608.0,-1608.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_3,2,20,test,10,36994,10,30245,0.3827409489171764,-7093.0,-7093.0,-2044.0,-2044.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_4,0,20,test,0,34766,0,32186,0.4581495059963959,-2694.0,-2694.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_4,0,20,test,1,34765,1,32185,0.45381388845735593,-2973.0,-2973.0,-279.0,-279.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_4,0,20,test,2,34764,2,32184,0.44776907780263486,-3362.0,-3362.0,-668.0,-668.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_4,0,20,test,5,34761,5,32181,0.41928467107920825,-5195.0,-5195.0,-2501.0,-2501.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,50,fold_4,0,20,test,10,34756,10,32176,0.4075397812033814,-5950.0,-5950.0,-3256.0,-3256.0,unit_payoff,unit_proxy,ok,
