model_name,source,fold_id,split,confidence_threshold,cost_bps,latency_steps,eligible_predictions,coverage,trade_count_proxy,turnover_proxy,gross_signal_return_proxy,cost_proxy,net_signal_return_proxy,hit_rate_proxy,adverse_selection_proxy,fill_assumption,fill_assumption_proxy,status,skip_reason
elastic_net,classical,fold_2,test,0.7,0.0,0.0,3462.0,0.24904683116322568,3450.0,3450.0,17.577252487805197,0.0,17.577252487805197,0.7908723281340265,0.0,full_fill_at_mid_no_queue,0.9965337954939342,ok,
elastic_net,classical,fold_2,test,0.7,0.5,0.0,3462.0,0.24904683116322568,3450.0,3450.0,17.577252487805197,0.5,17.077252487805197,0.7908723281340265,0.0,full_fill_at_mid_no_queue,0.9965337954939342,ok,
elastic_net,classical,fold_2,test,0.7,1.0,0.0,3462.0,0.24904683116322568,3450.0,3450.0,17.577252487805197,1.0,16.577252487805197,0.7908723281340265,0.0,full_fill_at_mid_no_queue,0.9965337954939342,ok,
elastic_net,classical,fold_2,test,0.7,5.0,0.0,3462.0,0.24904683116322568,3450.0,3450.0,17.577252487805197,5.0,12.577252487805197,0.7908723281340265,0.0,full_fill_at_mid_no_queue,0.9965337954939342,ok,
elastic_net,classical,fold_2,test,0.7,0.0,1.0,3463.0,0.249136690647482,3451.0,3451.0,17.722967346499537,0.0,17.722967346499537,0.7909327172971412,-0.14571485869434042,full_fill_at_mid_no_queue,0.9965347964192897,ok,
elastic_net,classical,fold_2,test,0.7,0.5,1.0,3463.0,0.249136690647482,3451.0,3451.0,17.722967346499537,0.5,17.222967346499537,0.7909327172971412,-0.14571485869434042,full_fill_at_mid_no_queue,0.9965347964192897,ok,
elastic_net,classical,fold_2,test,0.7,1.0,1.0,3463.0,0.249136690647482,3451.0,3451.0,17.722967346499537,1.0,16.722967346499537,0.7909327172971412,-0.14571485869434042,full_fill_at_mid_no_queue,0.9965347964192897,ok,
elastic_net,classical,fold_2,test,0.7,5.0,1.0,3463.0,0.249136690647482,3451.0,3451.0,17.722967346499537,5.0,12.722967346499535,0.7909327172971412,-0.14571485869434042,full_fill_at_mid_no_queue,0.9965347964192897,ok,
random_forest,classical,fold_2,test,0.0,0.0,0.0,13901.0,1.0,12460.0,12460.0,7.430888517660123,0.0,7.430888517660123,0.6249910078411625,0.0,full_fill_at_mid_no_queue,0.8963383929213725,ok,
random_forest,classical,fold_2,test,0.0,0.5,0.0,13901.0,1.0,12460.0,12460.0,7.430888517660123,0.5,6.930888517660123,0.6249910078411625,0.0,full_fill_at_mid_no_queue,0.8963383929213725,ok,
random_forest,classical,fold_2,test,0.0,1.0,0.0,13901.0,1.0,12460.0,12460.0,7.430888517660123,1.0,6.430888517660123,0.6249910078411625,0.0,full_fill_at_mid_no_queue,0.8963383929213725,ok,
random_forest,classical,fold_2,test,0.0,5.0,0.0,13901.0,1.0,12460.0,12460.0,7.430888517660123,5.0,2.430888517660123,0.6249910078411625,0.0,full_fill_at_mid_no_queue,0.8963383929213725,ok,
random_forest,classical,fold_2,test,0.0,0.0,1.0,13900.0,1.0,12459.0,12459.0,9.769680723323733,0.0,9.769680723323733,0.6250359712230216,-2.3387922056636095,full_fill_at_mid_no_queue,0.8963309352517985,ok,
random_forest,classical,fold_2,test,0.0,0.5,1.0,13900.0,1.0,12459.0,12459.0,9.769680723323733,0.5,9.269680723323733,0.6250359712230216,-2.3387922056636095,full_fill_at_mid_no_queue,0.8963309352517985,ok,
random_forest,classical,fold_2,test,0.0,1.0,1.0,13900.0,1.0,12459.0,12459.0,9.769680723323733,1.0,8.769680723323733,0.6250359712230216,-2.3387922056636095,full_fill_at_mid_no_queue,0.8963309352517985,ok,
random_forest,classical,fold_2,test,0.0,5.0,1.0,13900.0,1.0,12459.0,12459.0,9.769680723323733,5.0,4.769680723323733,0.6250359712230216,-2.3387922056636095,full_fill_at_mid_no_queue,0.8963309352517985,ok,
random_forest,classical,fold_2,test,0.5,0.0,0.0,6172.0,0.4439968347600892,5992.0,5992.0,4.567196559882352,0.0,4.567196559882352,0.7516202203499676,0.0,full_fill_at_mid_no_queue,0.9708360337005832,ok,
random_forest,classical,fold_2,test,0.5,0.5,0.0,6172.0,0.4439968347600892,5992.0,5992.0,4.567196559882352,0.5,4.067196559882352,0.7516202203499676,0.0,full_fill_at_mid_no_queue,0.9708360337005832,ok,
random_forest,classical,fold_2,test,0.5,1.0,0.0,6172.0,0.4439968347600892,5992.0,5992.0,4.567196559882352,1.0,3.567196559882352,0.7516202203499676,0.0,full_fill_at_mid_no_queue,0.9708360337005832,ok,
random_forest,classical,fold_2,test,0.5,5.0,0.0,6172.0,0.4439968347600892,5992.0,5992.0,4.567196559882352,5.0,-0.4328034401176479,0.7516202203499676,0.0,full_fill_at_mid_no_queue,0.9708360337005832,ok,
random_forest,classical,fold_2,test,0.5,0.0,1.0,6173.0,0.44410071942446044,5993.0,5993.0,4.527752892149749,0.0,4.527752892149749,0.7516604568281224,0.03944366773260288,full_fill_at_mid_no_queue,0.9708407581402884,ok,
random_forest,classical,fold_2,test,0.5,0.5,1.0,6173.0,0.44410071942446044,5993.0,5993.0,4.527752892149749,0.5,4.027752892149749,0.7516604568281224,0.03944366773260288,full_fill_at_mid_no_queue,0.9708407581402884,ok,
random_forest,classical,fold_2,test,0.5,1.0,1.0,6173.0,0.44410071942446044,5993.0,5993.0,4.527752892149749,1.0,3.527752892149749,0.7516604568281224,0.03944366773260288,full_fill_at_mid_no_queue,0.9708407581402884,ok,
random_forest,classical,fold_2,test,0.5,5.0,1.0,6173.0,0.44410071942446044,5993.0,5993.0,4.527752892149749,5.0,-0.4722471078502508,0.7516604568281224,0.03944366773260288,full_fill_at_mid_no_queue,0.9708407581402884,ok,
random_forest,classical,fold_2,test,0.6,0.0,0.0,2169.0,0.15603194014819077,2158.0,2158.0,-0.0464880486882658,0.0,-0.0464880486882658,0.81005071461503,0.0,full_fill_at_mid_no_queue,0.9949285384970032,ok,
random_forest,classical,fold_2,test,0.6,0.5,0.0,2169.0,0.15603194014819077,2158.0,2158.0,-0.0464880486882658,0.5,-0.5464880486882658,0.81005071461503,0.0,full_fill_at_mid_no_queue,0.9949285384970032,ok,
random_forest,classical,fold_2,test,0.6,1.0,0.0,2169.0,0.15603194014819077,2158.0,2158.0,-0.0464880486882658,1.0,-1.046488048688266,0.81005071461503,0.0,full_fill_at_mid_no_queue,0.9949285384970032,ok,
random_forest,classical,fold_2,test,0.6,5.0,0.0,2169.0,0.15603194014819077,2158.0,2158.0,-0.0464880486882658,5.0,-5.046488048688266,0.81005071461503,0.0,full_fill_at_mid_no_queue,0.9949285384970032,ok,
random_forest,classical,fold_2,test,0.6,0.0,1.0,2170.0,0.15611510791366906,2159.0,2159.0,-0.1802306042057425,0.0,-0.1802306042057425,0.8101382488479263,0.13374255551747669,full_fill_at_mid_no_queue,0.9949308755760369,ok,
random_forest,classical,fold_2,test,0.6,0.5,1.0,2170.0,0.15611510791366906,2159.0,2159.0,-0.1802306042057425,0.5,-0.6802306042057426,0.8101382488479263,0.13374255551747669,full_fill_at_mid_no_queue,0.9949308755760369,ok,
random_forest,classical,fold_2,test,0.6,1.0,1.0,2170.0,0.15611510791366906,2159.0,2159.0,-0.1802306042057425,1.0,-1.1802306042057429,0.8101382488479263,0.13374255551747669,full_fill_at_mid_no_queue,0.9949308755760369,ok,
random_forest,classical,fold_2,test,0.6,5.0,1.0,2170.0,0.15611510791366906,2159.0,2159.0,-0.1802306042057425,5.0,-5.180230604205742,0.8101382488479263,0.13374255551747669,full_fill_at_mid_no_queue,0.9949308755760369,ok,
random_forest,classical,fold_2,test,0.7,0.0,0.0,364.0,0.02618516653478167,363.0,363.0,0.0694847647976577,0.0,0.0694847647976577,0.8351648351648352,0.0,full_fill_at_mid_no_queue,0.9972527472527473,ok,
random_forest,classical,fold_2,test,0.7,0.5,0.0,364.0,0.02618516653478167,363.0,363.0,0.0694847647976577,0.5,-0.4305152352023422,0.8351648351648352,0.0,full_fill_at_mid_no_queue,0.9972527472527473,ok,
random_forest,classical,fold_2,test,0.7,1.0,0.0,364.0,0.02618516653478167,363.0,363.0,0.0694847647976577,1.0,-0.9305152352023424,0.8351648351648352,0.0,full_fill_at_mid_no_queue,0.9972527472527473,ok,
random_forest,classical,fold_2,test,0.7,5.0,0.0,364.0,0.02618516653478167,363.0,363.0,0.0694847647976577,5.0,-4.930515235202343,0.8351648351648352,0.0,full_fill_at_mid_no_queue,0.9972527472527473,ok,
random_forest,classical,fold_2,test,0.7,0.0,1.0,365.0,0.026258992805755395,364.0,364.0,-0.3653523657007569,0.0,-0.3653523657007569,0.8356164383561644,0.4348371304984146,full_fill_at_mid_no_queue,0.9972602739726028,ok,
random_forest,classical,fold_2,test,0.7,0.5,1.0,365.0,0.026258992805755395,364.0,364.0,-0.3653523657007569,0.5,-0.8653523657007569,0.8356164383561644,0.4348371304984146,full_fill_at_mid_no_queue,0.9972602739726028,ok,
random_forest,classical,fold_2,test,0.7,1.0,1.0,365.0,0.026258992805755395,364.0,364.0,-0.3653523657007569,1.0,-1.365352365700757,0.8356164383561644,0.4348371304984146,full_fill_at_mid_no_queue,0.9972602739726028,ok,
random_forest,classical,fold_2,test,0.7,5.0,1.0,365.0,0.026258992805755395,364.0,364.0,-0.3653523657007569,5.0,-5.3653523657007565,0.8356164383561644,0.4348371304984146,full_fill_at_mid_no_queue,0.9972602739726028,ok,
gradient_boosting,classical,fold_2,test,0.0,0.0,0.0,13901.0,1.0,13059.0,13059.0,22.291512684678825,0.0,22.291512684678825,0.6622545140637365,0.0,full_fill_at_mid_no_queue,0.9394288180706424,ok,
gradient_boosting,classical,fold_2,test,0.0,0.5,0.0,13901.0,1.0,13059.0,13059.0,22.291512684678825,0.5,21.791512684678825,0.6622545140637365,0.0,full_fill_at_mid_no_queue,0.9394288180706424,ok,
gradient_boosting,classical,fold_2,test,0.0,1.0,0.0,13901.0,1.0,13059.0,13059.0,22.291512684678825,1.0,21.291512684678825,0.6622545140637365,0.0,full_fill_at_mid_no_queue,0.9394288180706424,ok,
gradient_boosting,classical,fold_2,test,0.0,5.0,0.0,13901.0,1.0,13059.0,13059.0,22.291512684678825,5.0,17.291512684678825,0.6622545140637365,0.0,full_fill_at_mid_no_queue,0.9394288180706424,ok,
gradient_boosting,classical,fold_2,test,0.0,0.0,1.0,13900.0,1.0,13059.0,13059.0,21.758683561987173,0.0,21.758683561987173,0.6623021582733813,0.532829122691652,full_fill_at_mid_no_queue,0.9394964028776979,ok,
gradient_boosting,classical,fold_2,test,0.0,0.5,1.0,13900.0,1.0,13059.0,13059.0,21.758683561987173,0.5,21.258683561987173,0.6623021582733813,0.532829122691652,full_fill_at_mid_no_queue,0.9394964028776979,ok,
gradient_boosting,classical,fold_2,test,0.0,1.0,1.0,13900.0,1.0,13059.0,13059.0,21.758683561987173,1.0,20.758683561987173,0.6623021582733813,0.532829122691652,full_fill_at_mid_no_queue,0.9394964028776979,ok,
gradient_boosting,classical,fold_2,test,0.0,5.0,1.0,13900.0,1.0,13059.0,13059.0,21.758683561987173,5.0,16.758683561987173,0.6623021582733813,0.532829122691652,full_fill_at_mid_no_queue,0.9394964028776979,ok,
gradient_boosting,classical,fold_2,test,0.5,0.0,0.0,10477.0,0.7536867851233724,10316.0,10316.0,15.399576519422624,0.0,15.399576519422624,0.7405745919633483,0.0,full_fill_at_mid_no_queue,0.984633005631383,ok,
gradient_boosting,classical,fold_2,test,0.5,0.5,0.0,10477.0,0.7536867851233724,10316.0,10316.0,15.399576519422624,0.5,14.899576519422624,0.7405745919633483,0.0,full_fill_at_mid_no_queue,0.984633005631383,ok,
gradient_boosting,classical,fold_2,test,0.5,1.0,0.0,10477.0,0.7536867851233724,10316.0,10316.0,15.399576519422624,1.0,14.399576519422624,0.7405745919633483,0.0,full_fill_at_mid_no_queue,0.984633005631383,ok,
gradient_boosting,classical,fold_2,test,0.5,5.0,0.0,10477.0,0.7536867851233724,10316.0,10316.0,15.399576519422624,5.0,10.399576519422624,0.7405745919633483,0.0,full_fill_at_mid_no_queue,0.984633005631383,ok,
gradient_boosting,classical,fold_2,test,0.5,0.0,1.0,10477.0,0.7537410071942446,10316.0,10316.0,15.119197314616963,0.0,15.119197314616963,0.7405745919633483,0.28037920480566036,full_fill_at_mid_no_queue,0.984633005631383,ok,
gradient_boosting,classical,fold_2,test,0.5,0.5,1.0,10477.0,0.7537410071942446,10316.0,10316.0,15.119197314616963,0.5,14.619197314616963,0.7405745919633483,0.28037920480566036,full_fill_at_mid_no_queue,0.984633005631383,ok,
gradient_boosting,classical,fold_2,test,0.5,1.0,1.0,10477.0,0.7537410071942446,10316.0,10316.0,15.119197314616963,1.0,14.119197314616963,0.7405745919633483,0.28037920480566036,full_fill_at_mid_no_queue,0.984633005631383,ok,
gradient_boosting,classical,fold_2,test,0.5,5.0,1.0,10477.0,0.7537410071942446,10316.0,10316.0,15.119197314616963,5.0,10.119197314616963,0.7405745919633483,0.28037920480566036,full_fill_at_mid_no_queue,0.984633005631383,ok,
gradient_boosting,classical,fold_2,test,0.6,0.0,0.0,7701.0,0.5539889216603122,7683.0,7683.0,16.04552050384304,0.0,16.04552050384304,0.7898974159200104,0.0,full_fill_at_mid_no_queue,0.9976626412154266,ok,
gradient_boosting,classical,fold_2,test,0.6,0.5,0.0,7701.0,0.5539889216603122,7683.0,7683.0,16.04552050384304,0.5,15.54552050384304,0.7898974159200104,0.0,full_fill_at_mid_no_queue,0.9976626412154266,ok,
gradient_boosting,classical,fold_2,test,0.6,1.0,0.0,7701.0,0.5539889216603122,7683.0,7683.0,16.04552050384304,1.0,15.04552050384304,0.7898974159200104,0.0,full_fill_at_mid_no_queue,0.9976626412154266,ok,
gradient_boosting,classical,fold_2,test,0.6,5.0,0.0,7701.0,0.5539889216603122,7683.0,7683.0,16.04552050384304,5.0,11.04552050384304,0.7898974159200104,0.0,full_fill_at_mid_no_queue,0.9976626412154266,ok,
gradient_boosting,classical,fold_2,test,0.6,0.0,1.0,7701.0,0.5540287769784172,7683.0,7683.0,15.9969278286795,0.0,15.9969278286795,0.7898974159200104,0.04859267516354038,full_fill_at_mid_no_queue,0.9976626412154266,ok,
gradient_boosting,classical,fold_2,test,0.6,0.5,1.0,7701.0,0.5540287769784172,7683.0,7683.0,15.9969278286795,0.5,15.4969278286795,0.7898974159200104,0.04859267516354038,full_fill_at_mid_no_queue,0.9976626412154266,ok,
gradient_boosting,classical,fold_2,test,0.6,1.0,1.0,7701.0,0.5540287769784172,7683.0,7683.0,15.9969278286795,1.0,14.9969278286795,0.7898974159200104,0.04859267516354038,full_fill_at_mid_no_queue,0.9976626412154266,ok,
gradient_boosting,classical,fold_2,test,0.6,5.0,1.0,7701.0,0.5540287769784172,7683.0,7683.0,15.9969278286795,5.0,10.9969278286795,0.7898974159200104,0.04859267516354038,full_fill_at_mid_no_queue,0.9976626412154266,ok,
gradient_boosting,classical,fold_2,test,0.7,0.0,0.0,3717.0,0.2673908351917128,3715.0,3715.0,-0.275335685968047,0.0,-0.275335685968047,0.8568738229755178,0.0,full_fill_at_mid_no_queue,0.9994619316653215,ok,
gradient_boosting,classical,fold_2,test,0.7,0.5,0.0,3717.0,0.2673908351917128,3715.0,3715.0,-0.275335685968047,0.5,-0.775335685968047,0.8568738229755178,0.0,full_fill_at_mid_no_queue,0.9994619316653215,ok,
gradient_boosting,classical,fold_2,test,0.7,1.0,0.0,3717.0,0.2673908351917128,3715.0,3715.0,-0.275335685968047,1.0,-1.275335685968047,0.8568738229755178,0.0,full_fill_at_mid_no_queue,0.9994619316653215,ok,
gradient_boosting,classical,fold_2,test,0.7,5.0,0.0,3717.0,0.2673908351917128,3715.0,3715.0,-0.275335685968047,5.0,-5.275335685968047,0.8568738229755178,0.0,full_fill_at_mid_no_queue,0.9994619316653215,ok,
gradient_boosting,classical,fold_2,test,0.7,0.0,1.0,3718.0,0.26748201438848923,3716.0,3716.0,-0.2991064673828195,0.0,-0.2991064673828195,0.85691231845078,0.023770781414772513,full_fill_at_mid_no_queue,0.9994620763851533,ok,
gradient_boosting,classical,fold_2,test,0.7,0.5,1.0,3718.0,0.26748201438848923,3716.0,3716.0,-0.2991064673828195,0.5,-0.7991064673828195,0.85691231845078,0.023770781414772513,full_fill_at_mid_no_queue,0.9994620763851533,ok,
gradient_boosting,classical,fold_2,test,0.7,1.0,1.0,3718.0,0.26748201438848923,3716.0,3716.0,-0.2991064673828195,1.0,-1.2991064673828197,0.85691231845078,0.023770781414772513,full_fill_at_mid_no_queue,0.9994620763851533,ok,
gradient_boosting,classical,fold_2,test,0.7,5.0,1.0,3718.0,0.26748201438848923,3716.0,3716.0,-0.2991064673828195,5.0,-5.29910646738282,0.85691231845078,0.023770781414772513,full_fill_at_mid_no_queue,0.9994620763851533,ok,
majority,classical,fold_3,test,0.0,0.0,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,0.0,26.393222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.0,0.5,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,0.5,25.893222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.0,1.0,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,1.0,25.393222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.0,5.0,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,5.0,21.393222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.0,0.0,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,0.0,26.39512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.0,0.5,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,0.5,25.89512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.0,1.0,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,1.0,25.39512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.0,5.0,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,5.0,21.39512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.5,0.0,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,0.0,26.393222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.5,0.5,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,0.5,25.893222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.5,1.0,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,1.0,25.393222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.5,5.0,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,5.0,21.393222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.5,0.0,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,0.0,26.39512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.5,0.5,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,0.5,25.89512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.5,1.0,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,1.0,25.39512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.5,5.0,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,5.0,21.39512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.6,0.0,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,0.0,26.393222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.6,0.5,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,0.5,25.893222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.6,1.0,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,1.0,25.393222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.6,5.0,0.0,13860.0,1.0,13860.0,13860.0,26.393222553504373,5.0,21.393222553504373,0.5805194805194805,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.6,0.0,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,0.0,26.39512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.6,0.5,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,0.5,25.89512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.6,1.0,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,1.0,25.39512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.6,5.0,1.0,13859.0,1.0,13859.0,13859.0,26.39512296830737,5.0,21.39512296830737,0.5805613680640739,-0.0019004148029964085,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_3,test,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_3,test,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_3,test,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_3,test,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_3,test,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_3,test,0.7,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_3,test,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_3,test,0.7,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
logistic,classical,fold_3,test,0.0,0.0,0.0,13860.0,1.0,13229.0,13229.0,22.34658201785259,0.0,22.34658201785259,0.5983405483405484,0.0,full_fill_at_mid_no_queue,0.9544733044733045,ok,
logistic,classical,fold_3,test,0.0,0.5,0.0,13860.0,1.0,13229.0,13229.0,22.34658201785259,0.5,21.84658201785259,0.5983405483405484,0.0,full_fill_at_mid_no_queue,0.9544733044733045,ok,
logistic,classical,fold_3,test,0.0,1.0,0.0,13860.0,1.0,13229.0,13229.0,22.34658201785259,1.0,21.34658201785259,0.5983405483405484,0.0,full_fill_at_mid_no_queue,0.9544733044733045,ok,
logistic,classical,fold_3,test,0.0,5.0,0.0,13860.0,1.0,13229.0,13229.0,22.34658201785259,5.0,17.34658201785259,0.5983405483405484,0.0,full_fill_at_mid_no_queue,0.9544733044733045,ok,
logistic,classical,fold_3,test,0.0,0.0,1.0,13859.0,1.0,13228.0,13228.0,22.19332262385091,0.0,22.19332262385091,0.5983837217692474,0.15325939400167954,full_fill_at_mid_no_queue,0.9544700194819251,ok,
logistic,classical,fold_3,test,0.0,0.5,1.0,13859.0,1.0,13228.0,13228.0,22.19332262385091,0.5,21.69332262385091,0.5983837217692474,0.15325939400167954,full_fill_at_mid_no_queue,0.9544700194819251,ok,
logistic,classical,fold_3,test,0.0,1.0,1.0,13859.0,1.0,13228.0,13228.0,22.19332262385091,1.0,21.19332262385091,0.5983837217692474,0.15325939400167954,full_fill_at_mid_no_queue,0.9544700194819251,ok,
logistic,classical,fold_3,test,0.0,5.0,1.0,13859.0,1.0,13228.0,13228.0,22.19332262385091,5.0,17.19332262385091,0.5983837217692474,0.15325939400167954,full_fill_at_mid_no_queue,0.9544700194819251,ok,
logistic,classical,fold_3,test,0.5,0.0,0.0,9817.0,0.7082972582972583,9675.0,9675.0,25.92695211037126,0.0,25.92695211037126,0.6546806560048894,0.0,full_fill_at_mid_no_queue,0.985535295915249,ok,
logistic,classical,fold_3,test,0.5,0.5,0.0,9817.0,0.7082972582972583,9675.0,9675.0,25.92695211037126,0.5,25.42695211037126,0.6546806560048894,0.0,full_fill_at_mid_no_queue,0.985535295915249,ok,
logistic,classical,fold_3,test,0.5,1.0,0.0,9817.0,0.7082972582972583,9675.0,9675.0,25.92695211037126,1.0,24.92695211037126,0.6546806560048894,0.0,full_fill_at_mid_no_queue,0.985535295915249,ok,
logistic,classical,fold_3,test,0.5,5.0,0.0,9817.0,0.7082972582972583,9675.0,9675.0,25.92695211037126,5.0,20.92695211037126,0.6546806560048894,0.0,full_fill_at_mid_no_queue,0.985535295915249,ok,
logistic,classical,fold_3,test,0.5,0.0,1.0,9815.0,0.7082040551266325,9673.0,9673.0,25.84035110046475,0.0,25.84035110046475,0.6547121752419766,0.08660100990650932,full_fill_at_mid_no_queue,0.9855323484462557,ok,
logistic,classical,fold_3,test,0.5,0.5,1.0,9815.0,0.7082040551266325,9673.0,9673.0,25.84035110046475,0.5,25.34035110046475,0.6547121752419766,0.08660100990650932,full_fill_at_mid_no_queue,0.9855323484462557,ok,
logistic,classical,fold_3,test,0.5,1.0,1.0,9815.0,0.7082040551266325,9673.0,9673.0,25.84035110046475,1.0,24.84035110046475,0.6547121752419766,0.08660100990650932,full_fill_at_mid_no_queue,0.9855323484462557,ok,
logistic,classical,fold_3,test,0.5,5.0,1.0,9815.0,0.7082040551266325,9673.0,9673.0,25.84035110046475,5.0,20.84035110046475,0.6547121752419766,0.08660100990650932,full_fill_at_mid_no_queue,0.9855323484462557,ok,
logistic,classical,fold_3,test,0.6,0.0,0.0,6496.0,0.4686868686868687,6430.0,6430.0,26.54433729523796,0.0,26.54433729523796,0.6985837438423645,0.0,full_fill_at_mid_no_queue,0.9898399014778325,ok,
logistic,classical,fold_3,test,0.6,0.5,0.0,6496.0,0.4686868686868687,6430.0,6430.0,26.54433729523796,0.5,26.04433729523796,0.6985837438423645,0.0,full_fill_at_mid_no_queue,0.9898399014778325,ok,
logistic,classical,fold_3,test,0.6,1.0,0.0,6496.0,0.4686868686868687,6430.0,6430.0,26.54433729523796,1.0,25.54433729523796,0.6985837438423645,0.0,full_fill_at_mid_no_queue,0.9898399014778325,ok,
logistic,classical,fold_3,test,0.6,5.0,0.0,6496.0,0.4686868686868687,6430.0,6430.0,26.54433729523796,5.0,21.54433729523796,0.6985837438423645,0.0,full_fill_at_mid_no_queue,0.9898399014778325,ok,
logistic,classical,fold_3,test,0.6,0.0,1.0,6495.0,0.46864853164008946,6429.0,6429.0,21.02194643343294,0.0,21.02194643343294,0.6986913010007698,5.522390861805018,full_fill_at_mid_no_queue,0.9898383371824481,ok,
